UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Kevin Brown,@kevinbwriting,2022-12-19T21:12:12.000Z,"Kevin Brown
@kevinbwriting
·
2022年12月20日","#writerscommunity, embrace your writing when overwhelmed. You're more productive when you're fighting a battle.  Capture the crisis surrounding you, but feel as you write. I always look for signs that I've achieved flow state despite stress. That's how I know I'm truly thriving.",,,,,[],https://twitter.com/kevinbwriting/status/1604947733193916416
Kevin Brown,@kevinbwriting,2022-12-19T19:38:50.000Z,"Kevin Brown
@kevinbwriting
·
2022年12月20日","You grow while writing through stress. You feel stronger as you learn to adapt. You find new ways of producing compelling writing under pressure. Finally, a faster writing speed leads to higher-quality drafts. I'm confident writing through stress puts you on the path to success.",,,,,[],https://twitter.com/kevinbwriting/status/1604924236383981568
Moneybaggbrokeee,@Jay__cashhh,2022-12-25T22:31:07.000Z,"Moneybaggbrokeee
@Jay__cashhh
·
2022年12月26日",Lately I’m stressed out more than usual n I feel like I’m bout to lose it,,,,1,[],https://twitter.com/Jay__cashhh/status/1607141919603179520
suburban kitty,@raliyahhh,2022-12-25T01:54:03.000Z,"suburban kitty
@raliyahhh
·
2022年12月25日",i feel like i was less stressed wen i was by myself ,💯,,,1,[],https://twitter.com/raliyahhh/status/1606830601801289728
Shanitaaaaa,@hi_strangeness,2022-12-28T17:42:52.000Z,"Shanitaaaaa
@hi_strangeness
·
2022年12月29日",I feel like I'm too old for test stress but here we are  #stressedout,😫 😫,,,,[],https://twitter.com/hi_strangeness/status/1608156543836364800
Uncle Traveling Jake,@midwesternexile,2022-12-28T00:49:33.000Z,"Uncle Traveling Jake
@midwesternexile
·
2022年12月28日","Not gonna lie, this job hunting thing is both overwhelming but also so slow.  I don't start terminal leave until May, but damn do I want to have something lined up so I don't feel stressed about the next thing...  I also don't know what to specialize in or where to work. Uff da.",,9,,33,['https://pbs.twimg.com/tweet_video_thumb/FlBp61RXgAEcfBz.jpg'],https://twitter.com/midwesternexile/status/1607901532120383490
Donna Buchanan Smith,@donnacrzycatldy,2022-12-30T18:11:00.000Z,"Donna Buchanan Smith
@donnacrzycatldy
·
2022年12月31日","I want to run away from home like a mama opossum with all my kitties on my back. Far, far away, and further still. I feel as though I may spontaneously combust at any time from worry and stress if I don't find a way soon. ",😿,,,,[],https://twitter.com/donnacrzycatldy/status/1608888399376838659
There Goes My Herro,@BranG1992,2023-01-01T20:37:17.000Z,"There Goes My Herro
@BranG1992
·
1月2日",Feel like now I’m just watching to enjoy and not stress myself out.,,,,,['https://pbs.twimg.com/profile_images/1331386974574436354/F4EuskBP_normal.jpg'],https://twitter.com/BranG1992/status/1609649986731474945
Justin Morgan,@JdmnhnyMorgan,2023-01-03T18:34:24.000Z,"Justin Morgan
@JdmnhnyMorgan
·
1月4日",I feel scared going to my telegram because I believe I just got scammed out of 750 for a fursuit and they are still trying to talk me into this. I feel so stressed and sick right now from all of this. Worst new years ever ,😪,45,4,6,[],https://twitter.com/JdmnhnyMorgan/status/1610343837997699073
Lindsay Lou,@FMLTakeMeowt,2023-01-05T01:00:13.000Z,"Lindsay Lou
@FMLTakeMeowt
·
1月5日",I haven't been able to relax or even take a deep breath since 9 pm Monday. And this morning I noticed the lymph nodes on the back of my neck and under my jaw are all painfully swollen and feel like little tumors. Can stress cause that I wonder ,💙 🦬 ❤ 🤔,,,,[],https://twitter.com/FMLTakeMeowt/status/1610803319102140418
Viorel Ursu,@viorelursu_md,2023-01-05T23:07:47.000Z,"Viorel Ursu
@viorelursu_md
·
1月6日","I am delighted to represent the Moldovan people in USA, & feel privileged to work together to expand our cooperation. Expressed deep gratitude to 
@POTUS
 for US support & stressed our utmost commitment to be a reliable partner that shares the same democratic values as US. ",🤝,21,65,607,['https://pbs.twimg.com/media/Flvo78lWQAY4CPq?format=jpg&name=small'],https://twitter.com/viorelursu_md/status/1611137412872257537
Samantha Martinez,@imsamm_,2023-01-06T22:37:00.000Z,"Samantha Martinez
@imsamm_
·
1月7日","i started taking ashwaganda and real life feel nothing lol i mean like not sad, angry, stressed, etc.",,1,,3,[],https://twitter.com/imsamm_/status/1611492056324771840
Anndra Wilson,@anndra_wilson,2023-01-07T01:42:58.000Z,"Anndra Wilson
@anndra_wilson
·
1月7日","Thread  

Thoughts from a 15 year public school educator-

I am TIRED of seeing imaginative play taken from kindergarten to shove math facts and STAR testing down kids’ throats.

I am TIRED of watching my fellow teaching colleagues that used to LOVE teaching, now feel stressed",🧵,1,2,7,[],https://twitter.com/anndra_wilson/status/1611538856339185664
Sahib Sooch,@SahibSooch,2023-01-09T02:42:39.000Z,"Sahib Sooch
@SahibSooch
·
1月9日",I just deep cleaned my entire apartment and I feel so relaxed and relieved of any stress. It’s to a point where I’m looking forward to work tomorrow morning and making my oatmeal in the clean and organized kitchen. Is this really what my life has come to?,,,1,10,[],https://twitter.com/SahibSooch/status/1612278651336245251
BkSheDevil,@BkSheDevil,2023-01-10T23:12:52.000Z,"BkSheDevil
@BkSheDevil
·
1月11日",I can’t stress how much she just made me feel like I’ve been heard  #TikTok,❤,4,3,38,['https://pbs.twimg.com/card_img/1636532864991784965/g1pAtP_G?format=jpg&name=small'],https://twitter.com/BkSheDevil/status/1612950630594760708
Amen with an extra E,@FearOfPieces,2023-01-11T17:16:40.000Z,"Amen with an extra E
@FearOfPieces
·
1月12日","Keep it g, this year been starting slow for me mentally. I feel so checked out fr not even been able to hold conversation for extended periods of times. I'm overwhelmed, stressed, anxious and just overall exhausted from working so much fr",🪴,,,,[],https://twitter.com/FearOfPieces/status/1613223379854856192
mel,@melissaaaPJ,2023-01-12T03:02:36.000Z,"mel
@melissaaaPJ
·
1月12日",texas water is so whack i spent my whole visit stressed bc i thought my hair was fried but one wash in NYC and it feels brand new,🐝 ✨,1,,2,[],https://twitter.com/melissaaaPJ/status/1613370834353065987
Devin,@dvnkyle,2023-01-12T20:44:30.000Z,"Devin
@dvnkyle
·
1月13日",I still feel so residually stressed from yesterday omg,,,,,[],https://twitter.com/dvnkyle/status/1613638068895981569
frankie,@frankie_webp,2023-01-13T10:07:47.000Z,"frankie
@frankie_webp
·
1月13日",i hated the social hierarchy that came with ballet (colorism + stress to be great) but the movement and clothing made me feel so in tune with myself i still practice even tho i quit the school when i was 11,❌ ✨,1,,6,['https://pbs.twimg.com/profile_images/1634563118167629826/Vqp4rhp6_normal.jpg'],https://twitter.com/frankie_webp/status/1613840221128228868
martin bihl,@martinbihl,2023-01-14T19:55:42.000Z,"martin bihl
@martinbihl
·
1月15日","Dude, I can relate. I feel like this all the time 
.
.
.
.
.
.
.
#anxiety #stress #2023 #modernlife @ America",,,1,1,['https://pbs.twimg.com/card_img/1637536319357214720/muYgT-mh?format=jpg&name=240x240'],https://twitter.com/martinbihl/status/1614350563407429632
YeahYeah,@alessofwondrlnd,2023-01-18T22:15:13.000Z,"YeahYeah
@alessofwondrlnd
·
1月19日",I’m sorry you feel stress,,,,,[],https://twitter.com/alessofwondrlnd/status/1615835226470588420
TrueOkonomiyaki,@PinkuRessapanda,2023-01-18T22:19:52.000Z,"TrueOkonomiyaki
@PinkuRessapanda
·
1月19日","To think that Valentine is now 3.5 years old, crazy. Ngl, I feel like I’ve lost touch with them. I think it’s just the constant stress, but, I don’t know. Life is weird like that",,,,2,[],https://twitter.com/PinkuRessapanda/status/1615836398115856392
Amen with an extra E,@FearOfPieces,2023-01-19T03:06:04.000Z,"Amen with an extra E
@FearOfPieces
·
1月19日","Anytime I feel myself getting stressed about life, relationships, opportunites I always repeat “Do what got you to the dance” to myself just cause sometimes I need to remind myself that I’m in this position for a reason.",🪴,,,1,[],https://twitter.com/FearOfPieces/status/1615908423715155970
Anna Marie Koons (HUNTER),@annakoons,2023-01-22T16:55:14.000Z,"Anna Marie Koons (HUNTER)
@annakoons
·
1月23日",I don't feel well........ LAWYERS!!!!!  !!!!!   Stress only deadly for mother fuckers that matter..... right DOCTOR?,📝,,,,[],https://twitter.com/annakoons/status/1617204252782301184
"𝐸𝑚𝑝𝑟𝑒𝑠𝑠 𝑆𝑎𝑚𝑎𝑛𝑡ℎ𝑎, 𝐺𝑜𝑑'𝑠 #1",@EmpressDF222,2023-01-24T20:06:30.000Z,"𝐸𝑚𝑝𝑟𝑒𝑠𝑠 𝑆𝑎𝑚𝑎𝑛𝑡ℎ𝑎, 𝐺𝑜𝑑'𝑠 #1
@EmpressDF222
·
1月25日","Breathwork works and I feel it will help bring women's stomachs down as we release on ""stress"" mantra which will cause you to also release the cortisol hormone out. Gut instinct. 2nd brain It's all connected thru breath/Spirit.

https://youtu.be/1LWi8oTZ8ew",❤ 💫 🧠 🙂 🌌 ❤,,,,['https://pbs.twimg.com/media/FnQ1p3ZXgBsS3Ua?format=jpg&name=small'],https://twitter.com/EmpressDF222/status/1617977161964740608
C.S. Adamson,@kuhntownkid,2023-01-26T03:43:27.000Z,"C.S. Adamson
@kuhntownkid
·
1月26日","I can’t believe how much stress I feel when I watch 
@Pitt_MBB
 

I love all Pittsburgh sports teams but this team just tugs at my emotions like no other. I want their success to come back so badly!!! Tonight I smile. #H2P",,,,,[],https://twitter.com/kuhntownkid/status/1618454546250092544
Did Not Return da Slab: Forlorn Noodle,@unIDedTypingObj,2023-01-27T00:20:57.000Z,"Did Not Return da Slab: Forlorn Noodle
@unIDedTypingObj
·
1月27日","I was going to do Work at Home today as a personal goal but like

I wanted to be happy on dis day off and did drawings and watched youtube and played games instead ;~;

And I hate dat i feel guilty and stressed about dat???",💚 🤍 🖤,1,,4,[],https://twitter.com/unIDedTypingObj/status/1618765971342389248
Ro,@R_O_CHELLE,2023-01-28T09:00:20.000Z,"Ro
@R_O_CHELLE
·
1月28日",This feels like stress but I’m not sure of the source.. ,😢,,,,[],https://twitter.com/R_O_CHELLE/status/1619259064541908992
unhinged thoughts ft. sam,@__samanthajay,2023-01-29T20:15:24.000Z,"unhinged thoughts ft. sam
@__samanthajay
·
1月30日","It rly upsets me that people portray ADHD as cute/quirky, & think just normal things are signs of ADHD. “Sorry I forgot.. adhd” & videos like that. Everyone self diagnosing. It makes me cry, stressed, and feels like hell.",,2,,,[],https://twitter.com/__samanthajay/status/1619791338777767938
RevWendy#ANC8D06,@ANC8D06,2023-02-01T00:46:29.000Z,"RevWendy#ANC8D06
@ANC8D06
·
2月1日",Pressed my way on over to the Y anyhow to get in some treadmill time. Any kind of body movement exercise is a stress reliever for me and today I got in a good mile and some stretches. It was good to be there. The ambiance and energy made me feel much better. ,💙,1,1,9,"['https://pbs.twimg.com/media/Fn142J-XgAANLsZ?format=jpg&name=small', 'https://pbs.twimg.com/media/Fn142KBXEAAF7hf?format=jpg&name=small', 'https://pbs.twimg.com/media/Fn142KAWIAAzvfV?format=jpg&name=small', 'https://pbs.twimg.com/media/Fn142KEWYAEXRF3?format=jpg&name=360x360']",https://twitter.com/ANC8D06/status/1620584336331542529
tina,@cflammia_,2023-02-02T15:21:23.000Z,"tina
@cflammia_
·
2月2日",Kitten has been staying close to me and is stressed out I feel so bad she knows I’m leaving,,,,2,[],https://twitter.com/cflammia_/status/1621166901245124611
Sean Sandiego,@BYFARMega,2023-02-02T20:58:22.000Z,"Sean Sandiego
@BYFARMega
·
2月3日","Doh stress doh feel depressed
i kno yuh fed up w d way dat yuh livinnn
but right now we go sip something and wine!!",🌎 🌎,2,4,8,[],https://twitter.com/BYFARMega/status/1621251704934080512
Kevin Brown,@kevinbwriting,2023-02-02T19:02:47.000Z,"Kevin Brown
@kevinbwriting
·
2月3日","Freelancers and remote workers must know how to talk about their #mentalhealth, too. Strive to prioritize weekly and biweekly therapy sessions to overcome work-related stress. Personally, I feel refreshed and energized every time I keep an appointment with my counselor.",,,1,,[],https://twitter.com/kevinbwriting/status/1621222618740162560
Paul Hudrick,@PaulHudrick,2023-02-03T17:52:39.000Z,"Paul Hudrick
@PaulHudrick
·
2月4日","Thank you! I definitely think there are opportunities for him to take even more off the catch as Embiid said, but he can also really stress defenses with his playmaking off aggressive close outs. Somewhere around 10 feels reasonable (and he’s hit that mark a lot this season).",,,,3,['https://pbs.twimg.com/profile_images/1580630194339151874/DnqRdjKu_normal.jpg'],https://twitter.com/PaulHudrick/status/1621567355875692544
Babyrocko1908,@Babyrocko1908,2023-02-06T04:54:58.000Z,"Babyrocko1908
@Babyrocko1908
·
2月6日","What I love best about 
@PowerWashSim
, all of us Gen Xer's playing it. For me, it's so relaxing like I feel stress washing away along with the dirt! Bravo to the creators of the game and a huge shout out to 
@XboxGamePass
 for introducing me to this gem!",,,,,[],https://twitter.com/Babyrocko1908/status/1622458807266811907
Amen with an extra E,@FearOfPieces,2023-02-07T05:58:10.000Z,"Amen with an extra E
@FearOfPieces
·
2月7日",Nothing really be as bad as I think it is but I feel like its naturally part of my process to stress myself trying to figure things out until I get it done,🪴,,3,4,[],https://twitter.com/FearOfPieces/status/1622837099366871041
,@a_differentbody,2023-02-16T21:29:57.000Z,"@a_differentbody
·
2月17日","i just wanna quit my job so badly ...

no prospect in sight but i hate how much stress i feel whenever i even *think* about my boss ...",🖤,,,,[],https://twitter.com/a_differentbody/status/1626333084693016576
Noble,@Le_GooLord,2023-02-16T23:22:51.000Z,"Noble
@Le_GooLord
·
2月17日","When I told people I don’t do stress, I feel like they thought I was bluffing.

Don’t put your mirror on me Big G.",,,,6,[],https://twitter.com/Le_GooLord/status/1626361496987901953
David.,@dav1dthomas,2023-02-18T09:05:34.000Z,"David.
@dav1dthomas
·
2月18日",I’m stressed out all the fucking time. My life is good my life is fine. I don’t know if it’s OCD or anxiety which I take meds for but I always feel like the other foot is about to drop and everything is going to fall apart ALL THE TIME EVERYDAY. I’m just waiting to hear the worst,,,,7,['https://pbs.twimg.com/media/FpPOH1BXgAAKfVO?format=jpg&name=small'],https://twitter.com/dav1dthomas/status/1626870526982455296
Lauren Ashley♡,@Laurenxoxo15,2023-02-25T22:43:44.000Z,"Lauren Ashley♡
@Laurenxoxo15
·
2月26日",No one understands how stressed I feel just thinking about finding bathing suits to wear this summer.. ,,,,,[],https://twitter.com/Laurenxoxo15/status/1629613143650344962
wanna_be_newyorker,@klntcy,2023-02-27T18:29:52.000Z,"wanna_be_newyorker
@klntcy
·
2月28日","I just went to 
@HRBlock
 to get help with my dads taxes, who passed away last year. I’ve been so stressed and nervous, but my tax person was amazing and made me feel valued as a person, and then a customer. Thank you for taking a small bit of that anxiety away",,,,3,[],https://twitter.com/klntcy/status/1630274029910216704
