UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
XJhope,@Xhopetrace,2022-02-12T06:18:40.000Z,"XJhope
@Xhopetrace
·
2022年2月12日","I was diagnosed with bpd 10years ago. 
It pissed me off. 
I chose a safe place in my mind during traumatic events. 
I don’t anymore. 

I have PTSD. I freeze on certain triggers. 
I don’t explode in anger anymore.",,,,1,[],https://twitter.com/Xhopetrace/status/1492382627176730625
Matthew Perez,@PerezAuthor,2022-02-12T00:07:09.000Z,"Matthew Perez
@PerezAuthor
·
2022年2月12日","I yearn to feel the victory of truth.

I served proudly as a Marine.
I was decorated for distinguished service during the war.
I have been diagnosed with PTSD.
I wrestle this beast daily.
I would've still served had I known the price.
#amwriting
#USMC 
@POTUS
@WhiteHouse
 
@CNN",,,,2,[],https://twitter.com/PerezAuthor/status/1492289133246443520
WILL𝙰𝙽𝙶𝙸𝙴 𝚈𝙴𝙰𝚁,@chishichishichi,2022-02-13T23:09:12.000Z,"WILL𝙰𝙽𝙶𝙸𝙴 𝚈𝙴𝙰𝚁
@chishichishichi
·
2022年2月14日","""If you're comfortable, what kind of abuse did you endure?  Abuse could mean anything"" - extreme emotional abuse. I'm diagnosed with PTSD bc of it. example: My mother used to get in my face and scream about how awful I was until I would throw...  https://tellonym.me/shynessmachinegirl/answer/2676499323…",♦ ♦,,,,[],https://twitter.com/chishichishichi/status/1492999326947504128
Thorne,@ThorneChan,2022-02-13T22:18:03.000Z,"Thorne
@ThorneChan
·
2022年2月14日",This! I didn't get diagnosed for my TBI from my su*c*de attempt until I was 19! It took 4 years for someone to actually listen to me instead of assuming I had PTSD and was self inducing my physical symptoms,🍑 🗺 🌻,,,7,[],https://twitter.com/ThorneChan/status/1492986454066163714
✩ 𝓑𝓊𝓃𝓃𝒾𝒾 ☾,@BunniiSock,2022-02-13T16:51:21.000Z,"✩ 𝓑𝓊𝓃𝓃𝒾𝒾 ☾
@BunniiSock
·
2022年2月14日","https://pineapplesupport.org/pineapple-support-therapists/…

In case any of my fellow SW need someone to talk to  I was diagnosed with moderate depression, severe anxiety, and PTSD a couple of years ago and seeing a CBT really helped! 

It looks like you can talk to someone by just paying what you can too ",🎀 🎀 💕 💕 💕,1,1,12,[],https://twitter.com/BunniiSock/status/1492904237386272769
Lukey Stanger #COYS #LEVYOUT #BringBackPoch,@lukey_stanger,2022-02-14T19:47:05.000Z,"Lukey Stanger #COYS #LEVYOUT #BringBackPoch
@lukey_stanger
·
2022年2月15日","I was out of work for all of last year due to having various mental health crises, getting diagnosed with PTSD & not being in a good place. But so keen to resume some working activity. Keen to volunteer in anything if opportunities are available? #Brighton. #Hove. #Peacehaven",,,1,,[],https://twitter.com/lukey_stanger/status/1493310848378576898
Rob Soltysik,@soltysik_rob,2022-02-15T23:55:06.000Z,"Rob Soltysik
@soltysik_rob
·
2022年2月16日","I have PTSD from Covid...

The event happened just a month ago...

I was also diagnosed with anxiety disorder in the hospital...

This is really bad, not sure what to do.",,1,1,5,[],https://twitter.com/soltysik_rob/status/1493735652449390599
Annuh,@Annuhh_xox,2022-02-15T23:26:11.000Z,"Annuh
@Annuhh_xox
·
2022年2月16日","I was diagnosed with ADHD when i was younger and its obvious i still have it as an adult. But my drs womt treat me for it because theres too many cross connections with my Bipolar 1 and PTSD diagnosis to re diagnose me and treat me for it
I feel like im missing life skills :(",,,,3,[],https://twitter.com/Annuhh_xox/status/1493728377219559426
Red4Life,@TorieHater1,2022-02-15T22:24:34.000Z,"Red4Life
@TorieHater1
·
2022年2月16日","Over the years I have suffered with a severe depression that was diagnosed as PTSD due to my job. I was asked by Moy Councillor to write down my feelings.. So I did. Here's a Poem about depression.
#THEDARK

https://1drv.ms/w/s!AjeR0XsQ6QIggY4XUO9xRV2vUMfvwQ…",,1,1,2,[],https://twitter.com/TorieHater1/status/1493712869900357632
Car,@Dreadpiratecar,2022-02-16T19:57:41.000Z,"Car
@Dreadpiratecar
·
2022年2月17日",I still have flashbacks of when I was diagnosed with PTSD,,,,2,[],https://twitter.com/Dreadpiratecar/status/1494038292916056069
william,@williamstyles23,2022-02-16T09:19:27.000Z,"william
@williamstyles23
·
2022年2月16日","I don't enjoy being diagnosed with #PTSD and #bipolardisorder, I wish I was never groomed as a teenager. Now years later after telling a psychiatrist I was suicidal & slept in car for a night, the crisis team have prescribed me 120 pills a month after compulsory order
#nzhellhole",,,1,2,[],https://twitter.com/williamstyles23/status/1493877675878129664
Tayler Barton-Adams,@alltimetayler,2022-02-17T03:52:18.000Z,"Tayler Barton-Adams
@alltimetayler
·
2022年2月17日","I was just thinking about how I used to get bullied for my anxiety disorder or told I was “faking” it. Then I was properly diagnosed at 18 with PTSD along with my anxiety disorder, and depression. And at 22 a heart condition that was contributing to my anxiety due to tachycardia",,,,1,[],https://twitter.com/alltimetayler/status/1494157733238648837
Ella 溪红柿,@tomatokcals,2022-02-18T16:25:55.000Z,"Ella 溪红柿
@tomatokcals
·
2022年2月19日",Anytime I show any symptoms of mental illness my mom freaks out like she wasn’t there when I was diagnosed with bipolar ptsd ocd and bulimia,,,,,[],https://twitter.com/tomatokcals/status/1494709774679695364
amelia,@tam_homeostasis,2022-02-18T08:45:50.000Z,"amelia
@tam_homeostasis
·
2022年2月18日",When I was diagnosed with PTSD my doctor actually specified that it stands for “post traumatic stress doo doo fart”,🤍,,,20,[],https://twitter.com/tam_homeostasis/status/1494593991739854848
Crys T (she/her),@crys_tom,2022-02-19T16:00:37.000Z,"Crys T (she/her)
@crys_tom
·
2022年2月20日",1/ I was clinically diagnosed with major depressive disorder with severe symptoms alongside my severe PTSD. I’ve improved considerably without medication. Yoga helps me. Kindness helps me (via therapy and otherwise). Patience & empowerment help me. Going for a walk helps me.,🌻,4,3,51,[],https://twitter.com/crys_tom/status/1495065796493524993
Nancy Crouse,@Nancy_Crouse,2022-02-20T21:33:14.000Z,"Nancy Crouse
@Nancy_Crouse
·
2022年2月21日","I am dumbfounded...in a way. At this point, nothing surprises me with the education system and the teaching profession. I was burned badly especially after being diagnosed with Complex PTSD. Long story.",,1,,,[],https://twitter.com/Nancy_Crouse/status/1495511891413815298
BSLCooke,@BSLCooke1,2022-02-20T18:44:17.000Z,"BSLCooke
@BSLCooke1
·
2022年2月21日","This week I was diagnosed with PTSD. I know what it is but I still feel a bit like my emotions are overwhelmed since finding out. 

I wasn’t sure whether to post this but I thought that some people may have tips to help it so anything would be appreciated! 

#PTSD #mentalhealth",,5,,7,[],https://twitter.com/BSLCooke1/status/1495469371480846346
,@pedro4pf,2022-02-20T16:47:25.000Z,"@pedro4pf
·
2022年2月21日","Just got back from the psychiatrist, I was diagnosed with severe PTSD from serving in combat in Tilted Towers, Loot Lake and Pleasant Park. I’ll be taking two big pots a day for the rest of my life. It’s tough to think about all my brothers I lost to fake OGs and gold scars. ",🗽 😭 😭,,,3,[],https://twitter.com/pedro4pf/status/1495439961780371459
justina,@iilkiwi,2022-02-21T20:25:26.000Z,"justina
@iilkiwi
·
2022年2月22日","Publicly venting .. this week I was diagnosed with ptsd and now I can say, as an expert, fuck my teacher that taught it as only a veteran’s disorder",,,,3,[],https://twitter.com/iilkiwi/status/1495857216204775432
sweggin,@sarahsweggin,2022-02-21T20:06:20.000Z,"sweggin
@sarahsweggin
·
2022年2月22日","So the DA doesn't want the patient who assaulted me to go to jail because he wants to be ""fair.""
It isn't fair that I was trying to help someone and got decked.
It isn't fair that I've been diagnosed with PTSD relating to this incident.
Don't come at me saying this is ""fair.""",💗 💛 💙,2,,5,[],https://twitter.com/sarahsweggin/status/1495852407401635848
Sam,@_ItssVortex,2022-02-21T07:58:28.000Z,"Sam
@_ItssVortex
·
2022年2月21日","Just got back from the psychiatrist, I was diagnosed with severe PTSD from serving in combat in Tilted Towers, Loot Lake and Pleasant Park. I’ll be taking two big pots a day for the rest of my life. It’s tough to think about all my brothers I lost to fake OGs and gold scars. ",💫 😭 😭,,,,[],https://twitter.com/_ItssVortex/status/1495669234248130560
phuck stick,@Devildog1968DE,2022-02-22T20:30:42.000Z,"phuck stick
@Devildog1968DE
·
2022年2月23日","Hahaha...
“I was VIOLENTLY assaulted by a man (who I approached and verbally assaulted) who pulled my MASK DOWN! I now suffer from self-diagnosed PTSD and will never be able to enter a building again without mental trauma and distress!!” said the BIGGEST PUSSY EVER",,,1,,[],https://twitter.com/Devildog1968DE/status/1496220926974861314
From 2016 with the “Donald”. and a 100%,@DaveFrancis8,2022-02-23T20:16:38.000Z,"From 2016 with the “Donald”. and a 100%
@DaveFrancis8
·
2022年2月24日","I am in my 86 year of life and diagnosed with PTSD and was locked up in a Nursing Home in Los Angeles, California, because I was in that road to self-destruction. While I was in the Nursing Home, it was the immediate ramifications of the COVID-19 Epidemic",,1,,1,[],https://twitter.com/DaveFrancis8/status/1496579776101949445
,@catlord97,2022-02-23T15:35:11.000Z,"@catlord97
·
2022年2月23日","This week has been ….. incredibly difficult. I was diagnosed with borderline personality disorder, PTSD, persistent and major depressive disorder, as well as anxiety to top it off. I quit my toxic job and now I’m just kind of…… shook. Idk where to go from here.",🌪 🦷,1,,9,[],https://twitter.com/catlord97/status/1496508947951497222
Martin Billany,@BillanyMartin,2022-02-23T11:06:00.000Z,"Martin Billany
@BillanyMartin
·
2022年2月23日","ST7
Then she dried her eyes & went off to cook his tea, leaving me traumatised. I was just a child. I've known for years that I suffer from terrible PTSD but getting help from the NHS for PTSD is impossible even though I've been diagnosed (by the NHS) with it twice recently.",,,3,16,[],https://twitter.com/BillanyMartin/status/1496441204149350408
WendyBrown,@WLuna502,2022-02-24T17:09:46.000Z,"WendyBrown
@WLuna502
·
2022年2月25日",Hi….today I was officially diagnosed with PTSD - thank you Dad and Covid. BTW - this cool cap is brought to you by a husband who always gets Christmas right.,,,,2,[],https://twitter.com/WLuna502/status/1496895139394068485
Bella,@BellaViaggi,2022-02-24T12:53:55.000Z,"Bella
@BellaViaggi
·
2022年2月24日","I was thinking about this and just wanted to elaborate. Over the last 13 years only 500,000 US soldiers has been diagnosed with PTSD and that is because many never seek help. In 2019 an est 67,000 vets were found to be homeless. ",🟠,1,,3,[],https://twitter.com/BellaViaggi/status/1496830749458444295
zennie!,@ZennieTweets,2022-02-24T04:58:58.000Z,"zennie!
@ZennieTweets
·
2022年2月24日","3 years ago I was diagnosed with abuse related PTSD. I was 1000 miles away from family and felt isolated from friends. I've survived a lot, and I'm slowly getting back to my old self after lots of struggle. I'm excited to try new things in the future!",,6,,27,[],https://twitter.com/ZennieTweets/status/1496711224117108737
Libby is so proud of Harry!,@HMBZJM,2022-02-25T17:44:37.000Z,"Libby is so proud of Harry!
@HMBZJM
·
2022年2月26日",i was having a conversation with someone about my mental illnesses and realized idk if i was diagnosed with c-ptsd or just ptsd? whats the difference?,,,,,[],https://twitter.com/HMBZJM/status/1497266298094501888
kirsten ♡,@thecoppermaeven,2022-02-25T03:09:14.000Z,"kirsten ♡
@thecoppermaeven
·
2022年2月25日","i was diagnosed with major depressive disorder w/ hypomanic features, PTSD, generalized anxiety disorder, and take a diagnostic for ADHD pretty soon I also have chronic pain called Occipital Neuralgia.

to say 2022 has been a whirlwind so far is an understatement.",🙃,1,,8,[],https://twitter.com/thecoppermaeven/status/1497045997284823040
JULIET,@jujucullen123,2022-02-26T22:51:41.000Z,"JULIET
@jujucullen123
·
2022年2月27日","Me: the psychiatrist was lying when I was diagnosed with ptsd 

Me: has a panic attack from hearing one small detail",🍂 🍂,,,,[],https://twitter.com/jujucullen123/status/1497705961565392898
Sir Gregory,@BlindNewSpeak,2022-02-26T19:33:58.000Z,"Sir Gregory
@BlindNewSpeak
·
2022年2月27日","I suffer from PTSD from being diagnosed with multiple sclerosis when I was 25.
I’ve been in therapy on and off for the past 10 years and I’ve been in alcohol recovery for the last four.
But please tell me all about your 3 weeks of horn honking.",,,,1,[],https://twitter.com/BlindNewSpeak/status/1497656202691596289
Ann Marie Pincivero,@ampincivero,2022-02-26T17:06:26.000Z,"Ann Marie Pincivero
@ampincivero
·
2022年2月27日","PTSD is trending in Canada.
I was diagnosed with PTSD & severe anxiety before the pandemic. Can't imagine how many more cases there must be now. Particularly in health care/on front lines carrying the weight of the world. Dark times. #Omicron #LongCovid #ClimateCrisis #WWIII ",🌻 💙 💔,,,,['https://pbs.twimg.com/tweet_video_thumb/FMicm8PX0AIHTVj.jpg'],https://twitter.com/ampincivero/status/1497619074574127104
Nancy Crouse,@Nancy_Crouse,2022-02-27T16:55:11.000Z,"Nancy Crouse
@Nancy_Crouse
·
2022年2月28日","Unbeknownst to me until I was diagnosed in late 2011, I too have been living with PTSD since my childhood and then compounded with other issues over the years.",,,,2,[],https://twitter.com/Nancy_Crouse/status/1497978631129235456
soyboi Ⓥ ☭,@v_soyboi,2022-02-27T15:59:07.000Z,"soyboi Ⓥ ☭
@v_soyboi
·
2022年2月27日","I have been diagnosed with bipolar personality disorder, schizophrenia and PTSD. I feel so validated. I know I was dealing with shit and only a handful of people believed me 

Special thanks to 
@spooky_vegan
 for helping me so much with my mental load ",💕,1,,1,[],https://twitter.com/v_soyboi/status/1497964519892549633
Johnny Collazo,@collazo_johnny,2022-02-28T03:08:20.000Z,"Johnny Collazo
@collazo_johnny
·
2022年2月28日",2015 I was diagnosed with PTSD after a horrific accident. I didn’t understand life until I embraced my change! Trust your desires! Trust your ambitions! Keep pushing yourself!!! Some of us fightin demons with a fake smile on our face. But!!! I embrace it and keep pushing myself!,,1,,3,[],https://twitter.com/collazo_johnny/status/1498132934502584332
HibiscusHoney,@favoritesnobb,2022-03-01T21:39:54.000Z,"HibiscusHoney
@favoritesnobb
·
2022年3月2日",In May it will be one year since I was diagnosed with PTSD. My heart breaks for everyone who will now carry the burden of what happened to them. I understand if no one else does.,,,,,[],https://twitter.com/favoritesnobb/status/1498775058143141900
PovertyIsViolence (they/she/he/comrade) ☭,@IntrovertAncom,2022-03-02T23:48:47.000Z,"PovertyIsViolence (they/she/he/comrade) ☭
@IntrovertAncom
·
2022年3月3日","This. I was (mis?)diagnosed with borderline personality disorder in my late teens, PTSD in my 20s, which I agree with, ADHD in my 30s, which I mostly agree with, but I'm 99.99% sure that I'm autistic as well. It's the only thing that makes sense, but seeking a diagnosis from some",,1,,1,[],https://twitter.com/IntrovertAncom/status/1499169881014554628
baskets.,@wearebaskets,2022-03-02T02:47:30.000Z,"baskets.
@wearebaskets
·
2022年3月2日","Today i was officially diagnosed with PTSD and came out to my mom about a traumatic event that happened to me 

also we had a track possibly picked up by a dream label

idk how i feel about today but its been p good and a relief :)",,5,,28,[],https://twitter.com/wearebaskets/status/1498852469438173186
ihatefuckingbeingnumb,@PrettyBoiGoth,2022-03-03T18:53:29.000Z,"ihatefuckingbeingnumb
@PrettyBoiGoth
·
2022年3月4日",Today I was officially diagnosed w ptsd and bipolar disorder 2 now my doctor thinks I might have borderline personality disorder because I’m scared of people leaving my life and because my emotions are really strong fml.,,1,,1,[],https://twitter.com/PrettyBoiGoth/status/1499457954176720900
,@__MiaMinaj,2022-03-03T02:58:42.000Z,"@__MiaMinaj
·
2022年3月3日",A year ago today I experienced one of the most traumatic scariest day of my life following with the next few days after it. Since then I was diagnosed with anxiety n PTSD. I also struggled with insomnia n an eating disorder. I was mentally n physically ill for months,♋,1,,,[],https://twitter.com/__MiaMinaj/status/1499217673334321153
Jen10 - OC Brainrot,@OtomeKitty,2022-03-03T01:15:05.000Z,"Jen10 - OC Brainrot
@OtomeKitty
·
2022年3月3日","i was diagnosed this year with ptsd due to abuse in school. i still get panic attacks out of nowhere and have to rely on medication to function properly. if you have children, please teach them to be compassionate to those around them and to stand up for their classmates.",✨ ✨,1,,3,[],https://twitter.com/OtomeKitty/status/1499191599569330176
Marsy,@necromarsy,2022-03-04T21:07:40.000Z,"Marsy
@necromarsy
·
2022年3月5日","Yesterday I was diagnosed with Complex PTSD. My psychologist also said autism is likely (referred for more tests) & the ADHD diagnosis I had 10 years ago was probably a misdiagnosis because ASD/PTSD can present as ADHD. So thankful to have good doctors.

#ActuallyAutistic #CPTSD",🦇,,,2,[],https://twitter.com/necromarsy/status/1499854109033250820
Kristina,@theoddgirl18,2022-03-04T18:50:31.000Z,"Kristina
@theoddgirl18
·
2022年3月5日",When people are getting married i am in therapy trying to heal from my trauma i got diagnosed with PTSD wish i was getting married,,,,,[],https://twitter.com/theoddgirl18/status/1499819595103936513
court⁷ (v),@viledaaaa,2022-03-05T18:10:30.000Z,"court⁷ (v)
@viledaaaa
·
2022年3月6日","hi friends.
ive been gone a while. 
i was recently diagnosed with ptsd, and am receiving intensive mental health treatment.
im feeling better to the point that I’d like to stream, but things are up and down, so please accept this as a “I hope to be there”.

love to you all",💜,,2,12,[],https://twitter.com/viledaaaa/status/1500171912604966914
Marshawn Lunch,@2jainzzz,2022-03-06T19:23:05.000Z,"Marshawn Lunch
@2jainzzz
·
2022年3月7日","I told a male acquaintance I was drunk on my couch and got diagnosed with PTSD this week and he said “you’re an absolute legend right now”. You need help, Connor.",,,,,[],https://twitter.com/2jainzzz/status/1500552567448817664
Coady,@CoadyMacQuarri1,2022-03-06T18:03:21.000Z,"Coady
@CoadyMacQuarri1
·
2022年3月7日","I was diagnosed with PTSD many years after a tour to Afghanistan. For me, it wasn’t a result of any one tragic event. It was anxiety and depression I struggled with as I began to “wake up” and reprocess my past after being presented with and researching new information. 1/3",,14,71,250,[],https://twitter.com/CoadyMacQuarri1/status/1500532503110565889
idk man,@mediocrebitch47,2022-03-06T09:35:00.000Z,"idk man
@mediocrebitch47
·
2022年3月6日",It’s been around 3.5 years since I was diagnosed with PTSD and I’m still baffled at how it took 12 years for someone to diagnose me. I was very open about all the symptoms pointing to PTSD and the thing that had caused it. I had night terrors nearly every night,♿,1,1,2,[],https://twitter.com/mediocrebitch47/status/1500404571381932035
Tommi-leigh Gunlock,@tlgunlock,2022-03-07T19:32:23.000Z,"Tommi-leigh Gunlock
@tlgunlock
·
2022年3月8日",my parents just reminded me that i was diagnosed with ptsd when i was little. that explains a lot,,,,,[],https://twitter.com/tlgunlock/status/1500917294926548992
ang,@anggg_lynn,2022-03-07T14:38:25.000Z,"ang
@anggg_lynn
·
2022年3月7日",bro i was diagnosed with ptsd awhile back and now i know for sure cause i woke up from a dream abt me at work during a rush and i was the only waitress freaking out cause i had like 10 tables and all this food to run then i wake up all stressed out like i cant ever just relax,😭 😭,,1,10,[],https://twitter.com/anggg_lynn/status/1500843314915983365
Elizabeth,@BelleVeeta,2022-03-07T14:24:10.000Z,"Elizabeth
@BelleVeeta
·
2022年3月7日",I have no insight so when I got diagnosed with #PTSD I was a little shocked and I told my therapist and she said she knew about it but thought my psych already told me so here I was two people diagnosed me with PTSD but didn’t tell me I just thought I was anxious,,1,,2,[],https://twitter.com/BelleVeeta/status/1500839728320593922
Jhanteigh Kupihea,@jhanteigh,2022-03-09T17:27:54.000Z,"Jhanteigh Kupihea
@jhanteigh
·
2022年3月10日",This is a must-read and explains how complex PTSD can be misread as burnout. I was diagnosed with C-PTSD in 2017 and it needs to be treated much differently than burnout. Highly encourage everyone to read this.,,1,,5,[],https://twitter.com/jhanteigh/status/1501610743577329670
𓄀 𝖒𝖆𝖟𝖔𝖒 𓃗,@mazzbabe,2022-03-09T02:03:15.000Z,"𓄀 𝖒𝖆𝖟𝖔𝖒 𓃗
@mazzbabe
·
2022年3月9日","I was diagnosed w PTSD & generalized anxiety disorder after a panic attack from weed, but I'd had a bad trip w shrooms 2 weeks before & 2bad trips w acid earlier in the year. I can't even take an antibiotic now w/o bein terrified the side effects of meds will make me feel ""high""",,3,,3,[],https://twitter.com/mazzbabe/status/1501378047592869896
Sleepy Artist,@H0tGreentea,2022-03-09T00:15:48.000Z,"Sleepy Artist
@H0tGreentea
·
2022年3月9日","T.W. PTSD and trauma 

I’ve decide to do a lot more self portraits because I was diagnosed with c/ptsd this year. I want to understand my identity and who I am because I’ve realized that most of my personality surrounds my trauma.",,,,1,[],https://twitter.com/H0tGreentea/status/1501351005778182144
Alysa,@ItsAlysaHiggins,2022-03-10T18:27:01.000Z,"Alysa
@ItsAlysaHiggins
·
2022年3月11日",Today I was diagnosed with BPD and severe PTSD. I’m so relieved because I can actually get the help I need now,,7,,76,[],https://twitter.com/ItsAlysaHiggins/status/1501988009511723012
bob golub,@Comicbobgolub,2022-03-10T17:11:47.000Z,"bob golub
@Comicbobgolub
·
2022年3月11日",I was just diagnosed with ￼PTSD From stand-up comedy.￼,,,,,[],https://twitter.com/Comicbobgolub/status/1501969075739643936
sineadcroft,@SineadCroft1,2022-03-10T12:48:37.000Z,"sineadcroft
@SineadCroft1
·
2022年3月10日",Had my first proper Psychologist appointment for the first time in years - I was misdiagnosed a few years ago with GAD and have now been diagnosed with PTSD + attachment issues. I start treatment in two weeks. Holy shit.,🏹,,,7,[],https://twitter.com/SineadCroft1/status/1501902847079714819
Amy Marrs,@AmyMarrs6,2022-03-11T23:22:41.000Z,"Amy Marrs
@AmyMarrs6
·
2022年3月12日",Any other women out there just being diagnosed with PTSD or C-PTSD?  I am 45 and I was recently diagnosed and I feel sooooo lucky to be alive!!  Anyone else my boat?,❤,,,,[],https://twitter.com/AmyMarrs6/status/1502424804577746947
Becca,@fridaycorvids,2022-03-11T17:34:01.000Z,"Becca
@fridaycorvids
·
2022年3月12日","Hohoho where the fuck do I begin!!! I think its less one specific interaction & moreso the entire fucking experience of jr high/highschool. Despite knowing I was combined ASD/ADHD & then ofc my prominent PTSD that was inevitably diagnosed, I was still treated like shit",♿,1,,3,[],https://twitter.com/fridaycorvids/status/1502337058341212160
Battleraging,@AngryHylar,2022-03-11T16:38:41.000Z,"Battleraging
@AngryHylar
·
2022年3月12日","I'm pretty sure this is related to my PTSD (I was diagnosed years ago), but behave in one of two ways in an argument.
1. I shut down completely and go silent, just wanting to hide in a hoke.
2. Dig in and stubbornly argue back no matter how stupid the argument is.",,1,,,[],https://twitter.com/AngryHylar/status/1502323133780480001
mickey「ミッキー@DRS」,mickey「ミッキー@DRS」,2022-03-12T20:22:42.000Z,"mickey「ミッキー@DRS」
@GayRobot_
·
2022年3月13日",In one week I leave for a family vacation in Mexico. I’m dreading it. This was supposed to be my parents 50th anniversary trip. I strongly didn’t want to go before I was diagnosed with ptsd. Now that dads dead it is stupid to not go on a paid for vacation. But I don’t want to go.,,1,,9,[],https://twitter.com/GayRobot_/status/1502741896938070018
SVPA,@SVPAOfficial,2022-03-13T15:25:01.000Z,"SVPA
@SVPAOfficial
·
2022年3月13日","“It’s very emotionally disturbing to have your body put online like that. It’s caused a lot of trauma, I was diagnosed with PTSD from it.”",,,,1,[],https://twitter.com/SVPAOfficial/status/1503029369417216007
idk man,@mediocrebitch47,2022-03-13T04:47:37.000Z,"idk man
@mediocrebitch47
·
2022年3月13日","Idk if it’s ableist but it still pisses me off. But when my regular psychiatrist heard a psychiatrist at the mental hospital I had a stay in diagnosed me with bipolar disorder 2 and PTSD, he made a face and said “well idk…” because his ego had been bruised cuz I was right",♿ ♿,1,,2,[],https://twitter.com/mediocrebitch47/status/1502868962526343170
Chelsea Brooke,@chelsea_brookee,2022-03-13T03:06:00.000Z,"Chelsea Brooke
@chelsea_brookee
·
2022年3月13日",Not only do I have anxiety & depression but I was also recently diagnosed with PTSD then my blood work comes back and my TSH levels are low as hell which means I have hyperthyroidism ,😩,,,1,[],https://twitter.com/chelsea_brookee/status/1502843391612174343
Sandy (she/her) Much Love,@SandysValley,2022-03-14T23:05:31.000Z,"Sandy (she/her) Much Love
@SandysValley
·
2022年3月15日",I made my profile pic when I was first diagnosed with PTSD. It was a visual of how I felt inside my head. Recently I was told that I have Complex PTSD. It helps to know this. It doesn’t change it but it helps to know.,💕,,1,1,[],https://twitter.com/SandysValley/status/1503507647223541760
Josh Elstro,@JoshElstro,2022-03-14T18:21:45.000Z,"Josh Elstro
@JoshElstro
·
2022年3月15日",I’d really like to see more investigation into Long Covid as a CNS dysfunction. In 2017 I was diagnosed with post concussion syndrome. Symptoms identical to Long Covid. Of the half dozen treatments I tried the one that finally had a healing impact was EMDR therapy for PTSD.,,1,,2,[],https://twitter.com/JoshElstro/status/1503436236001878020
Canna VTuber Open Comms,@Cannameilynn,2022-03-14T16:40:07.000Z,"Canna VTuber Open Comms
@Cannameilynn
·
2022年3月15日","Originally, I was diagnosed with Borderline Personality Disorder. Went to a DBT Specialist, told him my case, and he thought about it over the course of a few weeks of therapy. 

He believes I am more likely to have Complex PTSD.",🎀 🌟 🎀 🌟,1,,13,[],https://twitter.com/Cannameilynn/status/1503410657915551744
Claire Lordon - preorder “One in a Million”,@ClaireLordon,2022-03-15T17:26:38.000Z,"Claire Lordon - preorder “One in a Million”
@ClaireLordon
·
2022年3月16日",Something that is not talked about enough is PTSD due to medical problems. It took me years before I was finally diagnosed. I'm actively working with a therapist to help. #anxiety #fear #PTSD,,,,8,[],https://twitter.com/ClaireLordon/status/1503784752075010051
Roni MCO & AUS ???,@xDARTHxRONIx,2022-03-16T01:39:43.000Z,"Roni MCO & AUS ???
@xDARTHxRONIx
·
2022年3月16日","I guess I learned today that I suffer from full force PTSD and not what I was originally diagnosed with. Not the way I wanted to learn it but....

Damn.....",⚔ 🔜 ✈ 🔜 ⚔,2,,1,[],https://twitter.com/xDARTHxRONIx/status/1503908841179664387
Ari Pluchinsky,@Punch_chinsky,2022-03-17T19:27:50.000Z,"Ari Pluchinsky
@Punch_chinsky
·
2022年3月18日","A year and a half ago I was diagnosed with complex PTSD and a panic disorder, which sucks. It's not always something that I'm comfortable talking about publicly but recently I've decided to take steps to get on medication.",,3,,10,[],https://twitter.com/Punch_chinsky/status/1504540029355446278
Martha,@MarthaYoung,2022-03-17T19:06:10.000Z,"Martha
@MarthaYoung
·
2022年3月18日","Four years ago today, I was run over in a crosswalk by a Ford F-150.   I don’t talk about it a lot but I have diagnosed PTSD from the accident. 1) it’s okay to get help 2) don’t drink and drive EVER",,6,5,113,[],https://twitter.com/MarthaYoung/status/1504534576105930758
Karen Foo,@KarenFoo8,2022-03-17T07:14:54.000Z,"Karen Foo
@KarenFoo8
·
2022年3月17日","I never posted this on youtube but i went to a psychiatrist 2 weeks ago. I was diagnosed with PTSD. Due to the bullying i get from people since i was 6 until now and my abusive father who chose to take care of other people's daughter and instead abuse me mentally, thank you.",,18,2,28,[],https://twitter.com/KarenFoo8/status/1504355580835610626
About a Curl @FWA,About a Curl @FWA,2022-03-18T19:10:35.000Z,"About a Curl @FWA
@DarbyWuff
·
2022年3月19日","I’ve kept this to myself til now, but I should share:

Last year I was diagnosed with PTSD that was started by some unlucky encounters involving severe weather and/or flying. It’s made travel/cons much harder and exhausting for me, and it’s why I’m not at TFF right now.(1/3)",,2,,20,[],https://twitter.com/DarbyWuff/status/1504898073969012739
Dr Jon Sutton,@jonmsutton,2022-03-18T14:31:09.000Z,"Dr Jon Sutton
@jonmsutton
·
2022年3月18日","""I got a referral to Glasgow’s psychological trauma centre and was diagnosed with complex PTSD... Finally, I could take ownership of what I was feeling...
The therapy I had was brilliant.""",,,1,,[],https://twitter.com/jonmsutton/status/1504827755032203265
ThatDarnShrink,@that_darn,2022-03-18T03:24:50.000Z,"ThatDarnShrink
@that_darn
·
2022年3月18日","I was in shape & living a healthy lifestyle (diet, cardio, weights) when I was diagnosed with PTSD & major depressive disorder. And, for that matter, was also diagnosed with an autoimmune disorder years before while in the same condition. 

So, sit down and stop this nonsense.",❤ ❤ ❤,1,,3,[],https://twitter.com/that_darn/status/1504660069039980545
