UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Mario Medina,@empirestate711,2020-11-10T18:39:45.000Z,"Mario Medina
@empirestate711
·
2020年11月11日","I was diagnosed with Keratoconus in 2000! I had two corneal transplants, one in 2011 and the other in 2012. It’s a journey I am reminded of daily and one I’ll always be thankful for! It has reshaped my vision of life!  #worldKCday #keratoconus #livingwithkc",👀,1,4,13,[],https://twitter.com/empirestate711/status/1326233099345268736
Carolyn frzop,@frzop242,2020-11-15T17:42:20.000Z,"Carolyn frzop
@frzop242
·
2020年11月16日","回复 
@TheJeffBridges",,1,,3,[],https://twitter.com/frzop242/status/1328030590193590272
that drummer chick,@_drummerchick_,2020-11-28T19:38:56.000Z,"that drummer chick
@_drummerchick_
·
2020年11月29日","They said I don’t have the H but I always think I did. So here I am diagnosed with AD(h)D at 13-14? 
These are all very real things I deal with constantly.",🥁 🍑 🛡 🪷,,,,[],https://twitter.com/_drummerchick_/status/1332770973351817218
Kate Gladstone,@KateGladstone,2020-11-29T16:21:46.000Z,"Kate Gladstone
@KateGladstone
·
2020年11月30日","回复 
@KateGladstone
 和 
@ChiariChey",,1,,2,[],https://twitter.com/KateGladstone/status/1333083742781501441
Laura Piil-Cerqua,@Laura1375,2020-11-30T04:06:09.000Z,"Laura Piil-Cerqua
@Laura1375
·
2020年11月30日","回复 
@BeyondType1
 和 
@jobrosidk",❤ ❤,1,,1,[],https://twitter.com/Laura1375/status/1333261006374658049
"Jocelyn Champagne, BS, MEd.",@JocelynChampag7,2020-12-06T23:02:52.000Z,"Jocelyn Champagne, BS, MEd.
@JocelynChampag7
·
2020年12月7日","回复 
@deboonz",,,,,[],https://twitter.com/JocelynChampag7/status/1335721400229879809
Governor Murphy Hates Whales & NJ,@DawnMaier3,2020-12-09T12:35:44.000Z,"Governor Murphy Hates Whales & NJ
@DawnMaier3
·
2020年12月9日","回复 
@DianneInIndiana
 和 
@FBI",,,,,[],https://twitter.com/DawnMaier3/status/1336650739117133827
Grace Griffaton,@GraceGriffaton,2020-12-15T17:01:39.000Z,"Grace Griffaton
@GraceGriffaton
·
2020年12月16日","Hey 
@MichelleObama
, I am reading Becoming. What a can of emotions! The chapter about your dad's MS stings as my father grapples an illness he says can't be diagnosed or he refuses to tell us. Pg 156 had me seeing red when 
@BarackObama
 seemed reluctant to propose! Then, sheer joy",,1,,1,[],https://twitter.com/GraceGriffaton/status/1338891987068522499
Christina,@Christina2880,2020-12-19T03:13:11.000Z,"Christina
@Christina2880
·
2020年12月19日","Tomorrow, my younger son turns 16. When he was 2 years old,  he was diagnosed with cancer. He won that war and has had other challenges along the way. However, he is a funny, smart, silly sometimes,  a football encyclopedia, and an all around good person. I am so proud of all the",,1,,,[],https://twitter.com/Christina2880/status/1340133045651836930
🄰🄸🄼🄴🄴 #3,@aimzers84,2020-12-21T06:20:36.000Z,"🄰🄸🄼🄴🄴 #3
@aimzers84
·
2020年12月21日","I swear to god if any of those assh*les that breathed all up on the players last night end up being the reason even ONE player is diagnosed with a positive, I am going to lose my fucking mind.",❤ 🦬 💙 ⚔ 💛,,,,[],https://twitter.com/aimzers84/status/1340904989154287616
Erin,@WineStainedLife,2020-12-23T14:37:59.000Z,"Erin
@WineStainedLife
·
2020年12月23日",I do want to strain that I am not making light of anyone actually diagnosed with Agoraphobia. I have not been diagnosed. I just get anxious when I leave my house sometimes.,❄ 📚 🍷 ❄ 📚 🍷 🏹 🙃,2,,3,[],https://twitter.com/WineStainedLife/status/1341754933855608835
Travis Cormier,@mcintyrefan365,2020-12-24T16:23:53.000Z,"Travis Cormier
@mcintyrefan365
·
2020年12月25日","回复 
@WilliamShatner",,,,,[],https://twitter.com/mcintyrefan365/status/1342143972274266114
Jade Love,@JadeLove21__,2021-01-09T00:44:37.000Z,"Jade Love
@JadeLove21__
·
2021年1月9日",Been having to tell people I am doctor diagnosed anemic. Not just throwing the word around ..,🖤 🥀,,,,[],https://twitter.com/JadeLove21__/status/1347705804024119300
Pamela,@pain_prejudice,2021-01-12T22:21:13.000Z,"Pamela
@pain_prejudice
·
2021年1月13日","回复 
@RepJayapal",😔,,,,[],https://twitter.com/pain_prejudice/status/1349119269297135625
ramin amani,@raminamani10,2021-01-13T10:40:36.000Z,"ramin amani
@raminamani10
·
2021年1月13日","回复 
@JFeinsteinBooks
 和 
@AwaddFanClub",,1,,,[],https://twitter.com/raminamani10/status/1349305341176131584
Tim Pierce,@qwrrty,2021-01-22T05:00:07.000Z,"Tim Pierce
@qwrrty
·
2021年1月22日","回复 
@mattbc",🐀,,,,[],https://twitter.com/qwrrty/status/1352481146861461504
Moira Taylor,@blueminigemini,2021-01-29T22:29:19.000Z,"Moira Taylor
@blueminigemini
·
2021年1月30日","回复 
@ravenscimaven",,,,,[],https://twitter.com/blueminigemini/status/1355281900718485505
"Henning Willers, MD",@HenningWillers,2021-01-30T21:12:07.000Z,"Henning Willers, MD
@HenningWillers
·
2021年1月31日","回复 
@HenningWillers
 @LeciaSequist
 和 另外 15 个人",🙏,1,,3,[],https://twitter.com/HenningWillers/status/1355624859959762946
LatoyaShauntay Snell,@iamlshauntay,2021-02-11T16:43:31.000Z,"LatoyaShauntay Snell
@iamlshauntay
·
2021年2月12日","I won't even go into mentioning that I am a person that was diagnosed with an exercise and food induced eating disorder in 2015 because of commentary like this. 

I am thankful for people like my general practitioner because I'd lose faith in the medical system.",,1,,4,[],https://twitter.com/iamlshauntay/status/1359905919757385729
"Matt Newman, AIF®",@FinishLine_Matt,2021-02-15T17:28:37.000Z,"Matt Newman, AIF®
@FinishLine_Matt
·
2021年2月16日","We learn the greatest lessons in life at the deepest and darkest of times. A lesson I learned when I was diagnosed  with brain cancer;
also a quote I give in every speech and podcast I am on.
@tferriss
 thank you for sharing this quote today, it’s couldn’t be more spot on.",,,,2,[],https://twitter.com/FinishLine_Matt/status/1361366819299332101
Paula Jen,@PaulaJ416,2021-03-09T20:52:11.000Z,"Paula Jen
@PaulaJ416
·
2021年3月10日","2021 is turning out as bad as 2020 if not worse! I am heartbroken. I have not seen my eldest son & my new grandson since 6/26. In Jan I was diagnosed with a heart blockage. Last week I was told I need over $15,000 beyond my dental insurance for root canals. This mess is my life!",,34,18,52,[],https://twitter.com/PaulaJ416/status/1369390582385307653
carole motycka-mancini,@ctycka,2021-03-11T14:00:52.000Z,"carole motycka-mancini
@ctycka
·
2021年3月11日","I was diagnosed at 42 Hereditary BMPR1A JPS. Sons all have marker: colonoscopies at 18yrs. 2 had colons full of polyps. 1 had 20+ at age 18, 1 had 4 precancerous polyps at age 19. 
@HHampel1
 I am not certain this screening model would have made a difference.",🏵 🏵,1,,2,[],https://twitter.com/ctycka/status/1370011845369749508
Michele831,@mich831867,2021-03-15T11:51:37.000Z,"Michele831
@mich831867
·
2021年3月15日","回复 
@216thinker",🌸 🌸,,,2,[],https://twitter.com/mich831867/status/1371428871741050886
SAVAsh,@AshleyySimone21,2021-03-17T07:44:33.000Z,"SAVAsh
@AshleyySimone21
·
2021年3月17日","That’s why I say “diagnosed as” or “I have” , “I am living with”.. or straight state it. rarely slip up and say I AM. “I am” statements are powerful.",👽,1,,,[],https://twitter.com/AshleyySimone21/status/1372091470862254082
SAVAsh,@AshleyySimone21,2021-03-22T19:08:27.000Z,"SAVAsh
@AshleyySimone21
·
2021年3月23日","I am clinically diagnosed. Please, don’t ask me if I think** I am. Because, if I start thinking I’m not, I’ll end up on America’s most wanted. Thx - management",👽,,,1,[],https://twitter.com/AshleyySimone21/status/1374075518400802822
DEBORAH MCCABE,@DEBORAH06909621,2021-03-23T02:24:27.000Z,"DEBORAH MCCABE
@DEBORAH06909621
·
2021年3月23日","回复 
@Switz",,,,,[],https://twitter.com/DEBORAH06909621/status/1374185240151916545
KeiraRenee,@KeiraRenee,2021-03-24T23:06:58.000Z,"KeiraRenee
@KeiraRenee
·
2021年3月25日","I got diagnosed with hyperhidrosis. So, to everyone who used to make fun of me for sweating a lot, I WASN’T being dramatic, I am now MEDICATED jerks! That is all.",,,,16,[],https://twitter.com/KeiraRenee/status/1374860318027956225
Elisabette Labonte,@ElisabetteL,2021-03-25T23:10:11.000Z,"Elisabette Labonte
@ElisabetteL
·
2021年3月26日","After a year of being diagnosed with diabetes, I found out today my A1C has gone from 14 to 8. You don't know how happy I am after a year with this ",😌,,,1,[],https://twitter.com/ElisabetteL/status/1375223518112194565
Frank R.,@SarcoidosisofLI,2021-04-14T20:21:28.000Z,"Frank R.
@SarcoidosisofLI
·
2021年4月15日","Day 14- #SarcoidosisAwarenessMonth  My story of fighting #Sarcoidosis comes with 9 surgeries in 6 years, a total of 16 new diagnosed diseases. I am one of many that fight for their lives everyday.  Both mentally and physically.  My pain level is 6-7 everyday. @StrongerThnSarc",,1,3,12,[],https://twitter.com/SarcoidosisofLI/status/1382428816505761797
whatever,@ssourgrapess,2021-04-18T05:06:41.000Z,"whatever
@ssourgrapess
·
2021年4月18日",bruv i just KEEP getting diagnosed with mental illnesses and i am...so tired of having a busted ass brain,,,,9,[],https://twitter.com/ssourgrapess/status/1383648152079593478
cat skinamarinked. details later,@aardvarkwizard,2021-05-02T14:36:37.000Z,"cat skinamarinked. details later
@aardvarkwizard
·
2021年5月2日","回复 
@johneyes",,1,,3,[],https://twitter.com/aardvarkwizard/status/1388865010458365953
ariesbabe,@ariesbabe,2021-05-09T00:35:55.000Z,"ariesbabe
@ariesbabe
·
2021年5月9日","回复 
@montygphilly",,,,2,[],https://twitter.com/ariesbabe/status/1391190156619755525
Jennifer Litton Tidd,@JenniAgitator,2021-05-11T13:28:00.000Z,"Jennifer Litton Tidd
@JenniAgitator
·
2021年5月11日","回复 
@iwritecoolstuff",,1,,2,[],https://twitter.com/JenniAgitator/status/1392109233622200323
Jean Jarrett,@jsqare,2021-05-13T00:43:17.000Z,"Jean Jarrett
@jsqare
·
2021年5月13日",It’s been five years since I was diagnosed and had treatment after my lumpectomy and mastectomy.  I have lost sisters in this fight and I am glad to #havesurvived,,,,,[],https://twitter.com/jsqare/status/1392641563172524032
Ann E. Riordan - أنونة لولو,@poorjackmelody,2021-05-18T15:42:52.000Z,"Ann E. Riordan - أنونة لولو
@poorjackmelody
·
2021年5月18日","Truth! & despite the fact I am actually diagnosed as being a little OCD, I’ve stopped saying it as people use that to characterize how they feel about their perfectly normal mindsets and behaviors. Being super organized, fussing about your curtains or whatever is not OCD! https://twitter.com/anamariecox/status/1394675510203064320…",,,,1,[],https://twitter.com/poorjackmelody/status/1394679888955719682
DEBORAH MCCABE,@DEBORAH06909621,2021-05-19T19:26:09.000Z,"DEBORAH MCCABE
@DEBORAH06909621
·
2021年5月20日","回复 
@nytimes",,1,,,[],https://twitter.com/DEBORAH06909621/status/1395098468914446336
"Ashley Westby, Esq. (She/Her)",@lawyerashley,2021-06-01T06:54:48.000Z,"Ashley Westby, Esq. (She/Her)
@lawyerashley
·
2021年6月1日","Oh man, I don’t know how people with chronic pain do it. I’ve been dealing with excruciating pain that was finally diagnosed as TMJ for the past three months and I am so exhausted, physically and mentally. Not sleeping through the night, massive amounts of advil, ugh.",,1,,2,[],https://twitter.com/lawyerashley/status/1399620429887721472
𝕊𝕠𝕔𝕚𝕒𝕝𝕝𝕪 𝔻𝕚𝕤𝕥𝕒𝕟𝕥 𝕀𝕝𝕝𝕠𝕟𝕒,@illonazat,2021-06-14T18:57:18.000Z,"𝕊𝕠𝕔𝕚𝕒𝕝𝕝𝕪 𝔻𝕚𝕤𝕥𝕒𝕟𝕥 𝕀𝕝𝕝𝕠𝕟𝕒
@illonazat
·
2021年6月15日","回复 
@amanpour",💙,7,3,121,[],https://twitter.com/illonazat/status/1404513292949889028
Angela Smith,@oldladynana,2021-06-21T22:25:53.000Z,"Angela Smith
@oldladynana
·
2021年6月22日","回复 
@AlexBerenson",,,,,[],https://twitter.com/oldladynana/status/1407102501380317194
Deb Andruskiewicz,@DebAndruskiewi1,2021-06-26T13:59:51.000Z,"Deb Andruskiewicz
@DebAndruskiewi1
·
2021年6月26日","回复 
@DeborahLago5
 和 
@POTUS",,,,,[],https://twitter.com/DebAndruskiewi1/status/1408787093007052801
Laura Roth,@lroth_art,2021-06-28T15:00:30.000Z,"Laura Roth
@lroth_art
·
2021年6月28日","回复 
@Feebleeona
 和 
@ThanksCancer",,1,1,4,[],https://twitter.com/lroth_art/status/1409527129444859909
still bloated,@unbreakbroken,2021-07-01T14:46:52.000Z,"still bloated
@unbreakbroken
·
2021年7月1日","11 years into living in New York: I am on a heavy duty dose of an antidepressant and I just got diagnosed with IBS. So I’m officially official a New Yorker, right?!",,1,,3,[],https://twitter.com/unbreakbroken/status/1410610864156123139
Lori #MSAwarenessMonth,@LoriH722,2021-07-03T15:36:35.000Z,"Lori #MSAwarenessMonth
@LoriH722
·
2021年7月3日","TIL another person I know has had a family member diagnosed with multiple sclerosis. I am over it. Please support the 
@mssociety
 with a donation through the link in my bio or sponsorship of our golf tournament. See http://teamhosmer.com for more info.",,,2,1,[],https://twitter.com/LoriH722/status/1411348152809148417
bobzane,@bobzane,2021-07-05T10:53:12.000Z,"bobzane
@bobzane
·
2021年7月5日","回复 
@stevesilberman",,,,,[],https://twitter.com/bobzane/status/1412001612957110272
Annie Tan is finishing a first draft!,@AnnieTangent,2021-07-05T01:36:29.000Z,"Annie Tan is finishing a first draft!
@AnnieTangent
·
2021年7月5日","I am strangely grateful for the existence of messages to tell me what kind of person I am/have been. For example, an hour after being diagnosed with the flu in 2017 I walked to the Barclays Center to get tickets to see Iron Maiden cuz I didn't want to have wasted my sick day.",,,,1,[],https://twitter.com/AnnieTangent/status/1411861507529449472
Rich Wildonger,@a_wildonger,2021-07-11T00:35:14.000Z,"Rich Wildonger
@a_wildonger
·
2021年7月11日","回复 
@CheriJacobus",,1,,4,[],https://twitter.com/a_wildonger/status/1414020422690029568
Odell Jam Jones,@OdellJamJones1,2021-07-21T19:19:27.000Z,"Odell Jam Jones
@OdellJamJones1
·
2021年7月22日","Bobby Bowden: The legendary coach has been diagnosed with a ""terminal medical condition,"" the family announced today. Says Bowden: ""I am at peace."" This makes me sad coach Bowden was always good to me a d let me come.down for spring ball for a week",,,,,[],https://twitter.com/OdellJamJones1/status/1417927220706922496
qlk,@quelokait,2021-08-03T18:18:07.000Z,"qlk
@quelokait
·
2021年8月4日","After being diagnosed with my disease, I am an even bigger supporter of as many people as possible being vaccinated. If you don’t want it, that is in fact your choice. However, you can’t get upset when drastic measures need to be put in place for the greater good of public health",🌻,1,,10,[],https://twitter.com/quelokait/status/1422622825676947456
Rehan Aslam,@AslamWABC,2021-08-09T10:24:45.000Z,"Rehan Aslam
@AslamWABC
·
2021年8月9日","@JeffBezos
 hello. My name is rehan salaam. I am a journalist in nyc. And was JJ use diagnosed with gioblastoma. I want to be part of your tests and missions to space. I think my brain can and should be studied. We need more help and hope. and thank you.",,,,,[],https://twitter.com/AslamWABC/status/1424678026110021633
ROBERT,@DOOR5B,2021-08-12T00:46:25.000Z,"ROBERT
@DOOR5B
·
2021年8月12日",My other glasses are much better anyway I have to do a eye exam again very soon my vision is becoming more blurry I get red  around the white area and I am diagnosed with chronic dry  anyway I prefer not wearing glasses for a million reasons especially if a punk attack you,😠 👁 👀,,,,[],https://twitter.com/DOOR5B/status/1425619647672500232
H Ferguson,@HL_Ferguson,2021-08-14T18:34:30.000Z,"H Ferguson
@HL_Ferguson
·
2021年8月15日","回复 
@Hilary_Marie_37",,,,1,[],https://twitter.com/HL_Ferguson/status/1426613214050242566
OK I’m Doing This,@okiamdoingthis,2021-08-21T03:23:50.000Z,"OK I’m Doing This
@okiamdoingthis
·
2021年8月21日","16 years ago I was diagnosed with Stage 3A non-small cell lung cancer that had spread to 5 lymph nodes. I was a non-smoker.  I had a 5% chance of living 5 years.  My kids were 11, 8 and 5.  But here I am!   Believe and do what the doctors tell you to.  I am so grateful.",,,,,[],https://twitter.com/okiamdoingthis/status/1428920753886568449
Justin Cantor,@Jeter211,2021-08-21T02:22:48.000Z,"Justin Cantor
@Jeter211
·
2021年8月21日","@RealMichaelKay
 up to 7th interview of book. Sorry I'm keeping tweeting you Micheal  after I basically finish a interview in it. I have a disability i am unfortunately diagnosed with ADHD. This book is great.  I don't go to many games  don't drive but I would love to get book",🐢,,,,[],https://twitter.com/Jeter211/status/1428905393493786629
Liz! McGuire,@lizzymcguire930,2021-08-26T09:26:50.000Z,"Liz! McGuire
@lizzymcguire930
·
2021年8月26日","回复 
@JoJoMarshmello_
 @ker08
 和 另外 2 个人",,1,,2,[],https://twitter.com/lizzymcguire930/status/1430824047265427458
Dorothy Bartomeo,@bonitadreama,2021-08-28T19:03:39.000Z,"Dorothy Bartomeo
@bonitadreama
·
2021年8月29日","#NewProfilePic #Technoblade was diagnosed with cancer, I am changing my profile photo to show support #technosupport #cancersucks 
@Technothepig",,,,,[],https://twitter.com/bonitadreama/status/1431693983483301890
Kayce Smith,@KayceSmith,2021-08-30T01:55:49.000Z,"Kayce Smith
@KayceSmith
·
2021年8月30日","“I am not a smart man. I was diagnosed very young as having shit for brains.” - 
@BarstoolBigCat
 on a 
@ShowtimeBoxing
 PPV

God, I love this company.",,9,54,"2,012",[],https://twitter.com/KayceSmith/status/1432160094079406085
"Lisa Brown, PhD",@DocLBrown2,2021-09-08T16:18:26.000Z,"Lisa Brown, PhD
@DocLBrown2
·
2021年9月9日","I am so proud of my momma. A little over a year ago she was diagnosed with invasive breast cancer, which she probably had for years. After a double mastectomy, 2 rounds of chemo, and 1 round of radiation she is still as strong as ever. ",❤ 💪,,,14,[],https://twitter.com/DocLBrown2/status/1435638669646475275
PeteXT,@Peteyberger,2021-09-08T22:12:28.000Z,"PeteXT
@Peteyberger
·
2021年9月9日",Getting diagnosed with my own heart condition out of the blue a few years ago I can say this is a very scary situation. I am very happy to see HHH is on the way to being recovered.,,,,,[],https://twitter.com/Peteyberger/status/1435727765886717957
Laural,@laura_laural,2021-09-08T16:38:38.000Z,"Laural
@laura_laural
·
2021年9月9日",I am asking for prayers. My brother going home with hospice after just being diagnosed with widespread cancer. We are devastated. ,😞 😞,14,,21,[],https://twitter.com/laura_laural/status/1435643752618602508
Geoffrey,@jawfreelok,2021-09-14T00:36:15.000Z,"Geoffrey
@jawfreelok
·
2021年9月14日","Many may not realize this, but two years before I got cancer my mom was diagnosed with skin cancer, the year after that my dad got prostate cancer.  Sadly they found more on my mom recently but they removed it all. I am so sick of cancer. #fuckcancer",,4,2,34,[],https://twitter.com/jawfreelok/status/1437575888854454273
McFeatersArt,@McFeatersArt,2021-09-19T17:29:17.000Z,"McFeatersArt
@McFeatersArt
·
2021年9月20日","回复 
@ChrisFromGA68",,,,,[],https://twitter.com/McFeatersArt/status/1439642767873949696
"Tareq Kheirbek, MD ScM FACS",@kheirbek,2021-09-24T22:10:44.000Z,"Tareq Kheirbek, MD ScM FACS
@kheirbek
·
2021年9月25日","回复 
@smstreit",,,,,[],https://twitter.com/kheirbek/status/1441525534031187973
kendall,@ckendallgarrett,2021-09-27T14:10:48.000Z,"kendall
@ckendallgarrett
·
2021年9月27日","回复 
@yoodiegoo",,1,,1,[],https://twitter.com/ckendallgarrett/status/1442491918072619009
Terry O'Neill-Kearton,@TONeillK,2021-10-01T12:50:56.000Z,"Terry O'Neill-Kearton
@TONeillK
·
2021年10月1日","Today I am wearing pink to kick off Breast Cancer Awareness Month. 

Each year in the U.S, about 255,000 women get breast cancer & 42,000 women die from it.

Men also get breast cancer. About 1 out of every 100 breast cancers diagnosed in the United States is found in a man.",,,2,3,[],https://twitter.com/TONeillK/status/1443921374058356737
Bethany Raja,@BethanyFreuden1,2021-10-02T22:38:43.000Z,"Bethany Raja
@BethanyFreuden1
·
2021年10月3日","Facebook reminded me that 13 years ago today I was diagnosed with cancer. It seems unreal that it has been that long, and the truth is, I still think about it every day. I am thankful for the beautiful life Allah has blessed me with following that tragedy.",,1,,5,[],https://twitter.com/BethanyFreuden1/status/1444431681490931713
MicH-57,@micheshell52,2021-10-08T16:50:57.000Z,"MicH-57
@micheshell52
·
2021年10月9日","回复 
@MaryMller19",❤ ❤ 🙏,,,1,[],https://twitter.com/micheshell52/status/1446518488194035713
Kevin Schmiegel,@KevinSchmiegel,2021-10-08T10:55:00.000Z,"Kevin Schmiegel
@KevinSchmiegel
·
2021年10月8日","I am running the Boston Marathon in 3 days in honor of my family & friends in this picture. October is Breast Cancer Awareness Month — Help me support the 1.7 million women diagnosed with breast cancer each year. Donate to 
@DanaFarber
 here:

https://lnkd.in/dRwQ5kH4

#BeatCancer",,,1,2,[],https://twitter.com/KevinSchmiegel/status/1446428911487930372
Name,@JoeyMaldonado,2021-10-09T23:59:03.000Z,"Name
@JoeyMaldonado
·
2021年10月10日",I really just diagnosed my damn self. Feeling like Kid Cudi on Just What I Am.,,,,,[],https://twitter.com/JoeyMaldonado/status/1446988613422571529
Roy Bailey,@RoyBailey_AFCB,2021-10-14T14:05:24.000Z,"Roy Bailey
@RoyBailey_AFCB
·
2021年10月14日","@SiriusXMFC
 I am Bournemouth born, bred & fan. Sad to hear the news of David Brooks being diagnosed with Hodgkin Lymphoma. Wishing him a full recovery. Sat match applause on 7th min for him.",,,,,[],https://twitter.com/RoyBailey_AFCB/status/1448651155379159047
AnaYelsi R. Velasco Sanchez (she/her),@brwneyedamzn,2021-10-17T15:04:22.000Z,"AnaYelsi R. Velasco Sanchez (she/her)
@brwneyedamzn
·
2021年10月17日","And it really is even in the way we talk about it because I’m finding as a newly diagnosed diabetic that I am very annoyed by the language of “diabetic friendly“.

The demands or expectations around my food aren’t because I’m being quirky and meeting them isn’t a friendly act.",,1,1,2,[],https://twitter.com/brwneyedamzn/status/1449753159166046216
"Jeff Herz, MBA, CSPO, CSM,",@JeffHerz,2021-10-19T16:37:28.000Z,"Jeff Herz, MBA, CSPO, CSM,
@JeffHerz
·
2021年10月20日","I am once again supporting #movember this year.  

This year I was diagnosed with an enlarged prostate. It is normal for a man in their 50s but just a reminder that I need an annual PSA test to ensure it does not become  cancerous.",🌻 🌻 🌻,1,,1,[],https://twitter.com/JeffHerz/status/1450501364409307145
Stephanie Arnell,@ArnellStephanie,2021-10-20T13:21:22.000Z,"Stephanie Arnell
@ArnellStephanie
·
2021年10月20日","回复 
@VP",,,,2,[],https://twitter.com/ArnellStephanie/status/1450814399090921474
Shannuween,@prehistoricdanc,2021-10-20T01:01:51.000Z,"Shannuween
@prehistoricdanc
·
2021年10月20日",Also while having to find a dr or whatever to figure out if I really do have adhd or if I'm on the spectrum. I have suspicions about both but I can't say shit unless I am properly diagnosed and not self diagnosed by Google,🎃 🕸 🕷 🍁 🍂 👻 💀,,,3,[],https://twitter.com/prehistoricdanc/status/1450628296295714821
Kathy Bates07,@Kathy07SixxJJ,2021-10-20T22:26:10.000Z,"Kathy Bates07
@Kathy07SixxJJ
·
2021年10月21日","回复 
@tltm78
 和 
@cordyliam",☦ ♋ 🐶 🐱 🤘 🏈,1,,1,[],https://twitter.com/Kathy07SixxJJ/status/1450951505511690243
Frank R.,@SarcoidosisofLI,2021-10-27T22:37:52.000Z,"Frank R.
@SarcoidosisofLI
·
2021年10月28日","@pulte
 I wish you would be able to help us for rent. My wife is the only one working while I am on disability and don't even get enough to pay my Doctor bills and medicines. I have 16 diagnosed diseases. I am in pain in every part of my body. Really tough on the family.",,,,,[],https://twitter.com/SarcoidosisofLI/status/1453491163038633992
DADRABS is PROCHOICE,@MarkRabenold,2021-11-02T22:30:10.000Z,"DADRABS is PROCHOICE
@MarkRabenold
·
2021年11月3日","回复 
@TheRealHoarse",,,,1,[],https://twitter.com/MarkRabenold/status/1455663553051086862
Mark Armstrong,@stretcharm,2021-11-06T14:17:45.000Z,"Mark Armstrong
@stretcharm
·
2021年11月6日","Hi Everyone, I am participating in “Movember”, a fund raising event to support Men’s Health. This non-profit focuses on Male Cancers and Mental Health. This cause is especially meaningful to me. In this past year I have had family members diagnosed with these diseases.",,2,,,[],https://twitter.com/stretcharm/status/1456989182556098564
josewhosoever_777,@jose_whosoever,2021-11-06T12:27:34.000Z,"josewhosoever_777
@jose_whosoever
·
2021年11月6日","I am thankful for blessing of medical science. Back in March of 2020, my youngest daughter was diagnosed with scoliosis. She had about a 30% curvature to her spine. She was placed into a back brace that she had to wear all the time except to shower.",,1,,2,[],https://twitter.com/jose_whosoever/status/1456961454960218120
𝕊𝕠𝕔𝕚𝕒𝕝𝕝𝕪 𝔻𝕚𝕤𝕥𝕒𝕟𝕥 𝕀𝕝𝕝𝕠𝕟𝕒,@illonazat,2021-11-07T15:23:35.000Z,"𝕊𝕠𝕔𝕚𝕒𝕝𝕝𝕪 𝔻𝕚𝕤𝕥𝕒𝕟𝕥 𝕀𝕝𝕝𝕠𝕟𝕒
@illonazat
·
2021年11月7日","回复 
@AndrewDevoss
 和 
@EdwardMurrayIII",💙,2,,4,[],https://twitter.com/illonazat/status/1457368137268187146
"Eleonora Teplinsky, MD",@drteplinsky,2021-11-08T14:41:56.000Z,"Eleonora Teplinsky, MD
@drteplinsky
·
2021年11月8日","It’s #PancreaticCancerAwarenessMonth and I am looking to talk with someone who’s been diagnosed with #PancreaticCancer on the Interlude Podcast. If you are interested or know of someone, pls let me know! Thank you! #pancsm",,,,1,[],https://twitter.com/drteplinsky/status/1457720042989228034
lauren ⌬,@witchydarlingg,2021-11-09T02:03:18.000Z,"lauren ⌬
@witchydarlingg
·
2021年11月9日",my new therapist just diagnosed me with bipolar disorder and I am having lots of…. Feelings about how I was not diagnosed over the years and how many people (and myself)  I’ve effected due to it being untreated,🌱 🔮 🧪,,,1,[],https://twitter.com/witchydarlingg/status/1457891516077285382
Fanta Jackson,@FantaJackson1,2021-11-15T00:45:23.000Z,"Fanta Jackson
@FantaJackson1
·
2021年11月15日",Being a parent is a tough job. Being a parent of child that clearly is special needs but that same child hasn't been diagnosed but you know as a parent something is off is difficult. I am struggling.,,7,,12,[],https://twitter.com/FantaJackson1/status/1460046237286162437
Jennifer Litton Tidd,@JenniAgitator,2021-11-16T00:07:54.000Z,"Jennifer Litton Tidd
@JenniAgitator
·
2021年11月16日","I self-identify as neurodivergent because I AM a multiply diagnosed ND. Although, self-identified NDs are also valid. This is yet another way toxic mommies of NDs try to fight against inclusion and block NDs from our own lives and advocacy.",,1,,4,[],https://twitter.com/JenniAgitator/status/1460399191411372046
Parisi,@Parisi2274,2021-11-18T17:21:15.000Z,"Parisi
@Parisi2274
·
2021年11月19日","I was debating on whether  or not to post this, but fuck it, is good news.  As of today I am cancer free!!!  I was diagnosed with Stage 1 Renal carcinoma (kidney cancer) and the doc was able to remove the tumor and keep the kidney.  ",🎉 🎉 🎉 🙏 🙏,8,,45,[],https://twitter.com/Parisi2274/status/1461384016221908992
Frank R.,@SarcoidosisofLI,2021-11-22T03:11:54.000Z,"Frank R.
@SarcoidosisofLI
·
2021年11月22日","回复 
@pulte",,,,,[],https://twitter.com/SarcoidosisofLI/status/1462619823947628547
""" hold on to the memories "" 11/13/17",@ashleyrosie91,2021-11-23T04:22:56.000Z,""" hold on to the memories "" 11/13/17
@ashleyrosie91
·
2021年11月23日","I have SEVERE abandonment issues it’s one of the main reasons I was diagnosed a year ago , the only things on this list that aren’t me are not knowing who I am & I have not been suicidal in a year I could never put certain people through that again",❤ 🕊,1,1,3,[],https://twitter.com/ashleyrosie91/status/1463000085793497089
Frank R.,@SarcoidosisofLI,2021-11-23T21:29:32.000Z,"Frank R.
@SarcoidosisofLI
·
2021年11月24日","回复 
@pulte",,2,,4,[],https://twitter.com/SarcoidosisofLI/status/1463258438889353217
