UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Alison,@Thrivingwdisabl,2022-01-25T15:23:26.000Z,"Alison
@Thrivingwdisabl
·
2022年1月25日","I was diagnosed with #FunctionalNeurologicalDisorder in 2003, recently developed #migraine, and have a history of #anxiety and #depression.  My partner Al was diagnosed with #PerniciousAnemia several years ago. We are both vaccinated. #IHaveAPreexistingCondition",,2,3,23,['https://pbs.twimg.com/media/FJ9QfIEXMAExmm2?format=jpg&name=900x900'],https://twitter.com/Thrivingwdisabl/status/1485996740943691791
SpacingNevada,@SpacingNevada,2022-01-25T14:33:25.000Z,"SpacingNevada
@SpacingNevada
·
2022年1月25日","I was officially diagnosed with major depression long before I realized I'm trans. Once I had the realization and came to terms with it and came out practically all my symptoms of depression disappeared (still get seasonal though, like today)

That's how powerful dysphoria can be",,1,,7,[],https://twitter.com/SpacingNevada/status/1485984155057938438
RachelRae #BLM (she/they),@raven0108,2022-01-25T04:21:10.000Z,"RachelRae #BLM (she/they)
@raven0108
·
2022年1月25日","The NHS is bloody marvellous and should be protected at all costs, BUT, I have had some shitty experiences with individuals. Here are some of them, a thread, in no particular order. The GP who argued I had only depression after I was diagnosed with BPD 1/",,2,,1,[],https://twitter.com/raven0108/status/1485830076256161799
제시,@konnichihello,2022-01-25T02:07:41.000Z,"제시
@konnichihello
·
2022年1月25日","Looking back at 2018 where I was so lost had no idea how to pick myself up and being diagnosed with depression in a foreign country, and then I found kpop and this year really was my happiest ;;",💖,,3,41,"['https://pbs.twimg.com/media/FJ6cBsZX0AAl8zs?format=jpg&name=small', 'https://pbs.twimg.com/media/FJ6cBsZXIAA3vmW?format=jpg&name=small', 'https://pbs.twimg.com/media/FJ6cBsqXsAAbBs2?format=jpg&name=small', 'https://pbs.twimg.com/media/FJ6cBtCX0Ak6Eql?format=jpg&name=small']",https://twitter.com/konnichihello/status/1485796483710558208
Scott Norman,@IFellSleep,2022-01-25T00:01:15.000Z,"Scott Norman
@IFellSleep
·
2022年1月25日","The day I was diagnosed my life changed, yet I now see Narcolepsy as a gift, as I love who I am. I truly hope my documentary helps educate you on narcolepsy or inspire those who have narcolepsy as well as other disabilities & also depression or anxiety.",,1,,1,['https://pbs.twimg.com/card_img/1638657028955545600/09kgBLI_?format=jpg&name=900x900'],https://twitter.com/IFellSleep/status/1485764668513787905
Matthews forever,@Melanie4046,2022-01-26T17:18:17.000Z,"Matthews forever
@Melanie4046
·
2022年1月27日","Every day we should feel free to talk about mental health issues. I was diagnosed in July 2009 with depression and over the years been diagnosed with bipolar disorder, agoraphobia, anxiety, and personal behavioral disorder. Through meds, therapy and my family I get through 1/",❤ 💙 🤍 ♥ 💙 🤍,1,,3,[],https://twitter.com/Melanie4046/status/1486388033008111620
glow-puck jonesy,@colelikeshockey,2022-01-26T17:07:57.000Z,"glow-puck jonesy
@colelikeshockey
·
2022年1月27日","I'm not gonna hashtag a Canadian phone company, but I believe in destigmatizing mental illness. I've had struggles with anxiety & depression my entire life. I was recently diagnosed with PTSD as well. I'm not ashamed. I'm getting help, and I'm here for anyone that needs to talk.",☘ 🏒,2,,32,[],https://twitter.com/colelikeshockey/status/1486385430585036803
Leanne,@Leanne_B10,2022-01-26T16:58:09.000Z,"Leanne
@Leanne_B10
·
2022年1月27日","I was diagnosed with Dysthymia or Double Depression, and a generalized anxiety disorder in my 20’s. I have privilege as I was able to pay for the meds,therapy and to go on leave from work to deal with it. Mental health supports need to be Universal. We do not need a day.",,,1,2,[],https://twitter.com/Leanne_B10/status/1486382965529595912
Eva,@BeautifulEva_,2022-01-26T16:12:38.000Z,"Eva
@BeautifulEva_
·
2022年1月27日","I've been diagnosed with depression since I was 16 years old, , I've kept my secret from people for many years. Now it's a lot  easier to talk with friends  about my past. #BellLetsTalk",🫐,,,,[],https://twitter.com/BeautifulEva_/status/1486371513238437893
Poncho Parker,@PonchoParker,2022-01-26T15:57:50.000Z,"Poncho Parker
@PonchoParker
·
2022年1月26日","I was diagnosed with depression more than 20 years ago but refused to speak up b/c of the stigma attached to it.  Fighting, cocaine and booze was my 'answer' and that led to several failed suicide attempts, complete with mental and physical scars.",,4,4,68,[],https://twitter.com/PonchoParker/status/1486367789233295362
Meghann C,@Meghann_88,2022-01-26T15:19:51.000Z,"Meghann C
@Meghann_88
·
2022年1月26日","In 2021 I was diagnosed with depression and took 3 months off of work to take care of my mind. You’d do it for your physical health, why not your mental? #BellLetsTalk #depression #SickNotWeak",,1,,2,[],https://twitter.com/Meghann_88/status/1486358228485218305
Jillian Michaud,@jillianmargery,2022-01-26T14:16:15.000Z,"Jillian Michaud
@jillianmargery
·
2022年1月26日","#BellLetsTalk pt.10
After a medication change and next step instructions I went home with Mum and relaxed for a couple days.  It was really hard, I was diagnosed with BPD, Depression, some other stuff.",,,,,[],https://twitter.com/jillianmargery/status/1486342223864250368
Bolts Brigade,@Jamey_Messina,2022-01-26T13:16:13.000Z,"Bolts Brigade
@Jamey_Messina
·
2022年1月26日","For those of you who dont know. Im pretty fucked up, OCD, anxiety disorders, depression, all that fun stuff for my whole life, diagnosed in 2004 when I was trying to get help. Nothing works, (dog and weed are the closest.)
If something like #BellLetsTalk was around, who knows?",,8,,26,[],https://twitter.com/Jamey_Messina/status/1486327115926495242
,@__Mckinley_,2022-01-26T12:30:54.000Z,"@__Mckinley_
·
2022年1月26日","Everyone wants a deployment and I was excited to come on this one. But it takes a toll on you. We’ve did so many missions . Our unit is closing in 800K miles since august. People have been diagnosed with  depression, anxiety, insomnia, etc. We’re all exhausted",,1,,,[],https://twitter.com/__Mckinley_/status/1486315710758457348
m.,@minobine,2022-01-26T04:33:04.000Z,"m.
@minobine
·
2022年1月26日",i was diagnosed with depression at the age of 14 what does that make me i wonder.,,1,,1,[],https://twitter.com/minobine/status/1486195460297859072
jay,@chuuyarexic,2022-01-26T03:14:23.000Z,"jay
@chuuyarexic
·
2022年1月26日",found out i uave major depressive disorder yesterday even tho i was diagnosed with unspecified depression last year ,😍 😍 😍 😍 😍,,,4,[],https://twitter.com/chuuyarexic/status/1486175658854129667
K A T E,@_kat3lyn,2022-01-27T10:36:35.000Z,"K A T E
@_kat3lyn
·
2022年1月27日","Started my session last Tuesday with my Psychologist. After more than two months since I was diagnosed with Major Depression, I now took the courage to be healed with professional help.
#depression #MentalHealthMatters",,,,,[],https://twitter.com/_kat3lyn/status/1486649329263677449
~ ⚝Takura⚝,@TakuraTheWitch,2022-01-27T04:33:51.000Z,"~ ⚝Takura⚝
@TakuraTheWitch
·
2022年1月27日","I don’t understand people who “tries” to get diagnosed with mental disorders. If that’s not a red flag of faking mental illness I don’t know what is. No one tries or wants to be diagnosed with anything. When I was diagnosed with depression, I wasn’t begging for the diagnoses",,,,,[],https://twitter.com/TakuraTheWitch/status/1486558043194249216
"Gaby @ P3P, Tartarus","Gaby @ P3P, Tartarus",2022-01-27T04:22:56.000Z,"Gaby @ P3P, Tartarus
@blackheartwings
·
2022年1月27日","I remember during one of my first semesters at my university I talked to one of my professors about getting officially diagnosed with Anxiety² and Depression and his first reaction was ""Okay how can I support you?""

Deadass I was like:",,1,,11,['https://pbs.twimg.com/tweet_video_thumb/FKFOKQwWQAIDMvJ.jpg'],https://twitter.com/blackheartwings/status/1486555296638119938
alex ୨୧,@kurtasdoll,2022-01-27T03:19:02.000Z,"alex ୨୧
@kurtasdoll
·
2022年1月27日","Idc if I was professionally diagnosed with depression I am officially undiagnosing myself,, it’s getting a lil too hard to romanticize",,,1,7,['https://pbs.twimg.com/media/FKE_imUXwAQ4Teu?format=jpg&name=small'],https://twitter.com/kurtasdoll/status/1486539218054746118
James Blackley,@Kingstonian84,2022-01-27T01:28:26.000Z,"James Blackley
@Kingstonian84
·
2022年1月27日","Bell Lets Talk Day: I have had ASD (diagnosed when I was 2), I've dealt with several serious bouts of Depression etc. I have no qualms saying that, its a part of me, doesn't define me. Lesson to learn from me, don't be afraid to own it, or to seek help when struggling.",,,,1,[],https://twitter.com/Kingstonian84/status/1486511383038599170
Harlan Clark,@NotHarlanClark,2022-01-28T23:29:10.000Z,"Harlan Clark
@NotHarlanClark
·
2022年1月29日","It’s #BellLetsTalk day. I have a lot of mental health issues that I live with. I was diagnosed with clinical depression, OCD, and anxiety generalized anxiety disorder in my late teens. (1/?)",🍦,1,,,[],https://twitter.com/NotHarlanClark/status/1487206144418353152
jezebel,@jezvstheworld,2022-01-28T20:35:00.000Z,"jezebel
@jezvstheworld
·
2022年1月29日",i was diagnosed w depression and prescribed lexapro that’s fucking sickening,,3,,8,['https://pbs.twimg.com/tweet_video_thumb/FKN2OjxXwAEb0D4.jpg'],https://twitter.com/jezvstheworld/status/1487162312985358342
Noura,@Phemmeene,2022-01-28T19:00:35.000Z,"Noura
@Phemmeene
·
2022年1月29日","today i was diagnosed with depression
i was like yeah i know but it just hit me
depression is a huge word",,1,,8,[],https://twitter.com/Phemmeene/status/1487138553972858885
Viral Tea Ke,@ViralTeaKe,2022-01-28T14:37:01.000Z,"Viral Tea Ke
@ViralTeaKe
·
2022年1月28日","“In 2017 I was diagnosed with depression. I have never talked about this in public which I think is a big part of the problem, the stigma,"" recalled Citizen TV's 
@MukamiWambora
https://bit.ly/3rX2Qsv",,1,1,1,[],https://twitter.com/ViralTeaKe/status/1487072222841917446
Csawmcgraw,@CsawMcGraw,2022-01-28T06:23:29.000Z,"Csawmcgraw
@CsawMcGraw
·
2022年1月28日","I was diagnosed with severe depression today, Im pretty sure I was close to being sent to the psych ward. So if u think ive been ignoring/neglecting our friendship just know I'm trying every day to stay alive rn. It's taking all I got. I'll be better soon, then be a better friend",,1,,3,[],https://twitter.com/CsawMcGraw/status/1486948021631733761
cj,@cj_bakalinsky,2022-01-28T05:35:33.000Z,"cj
@cj_bakalinsky
·
2022年1月28日","katy really is my idol, growing up with her, she was there for me through her music since the beginning and back when witness was released in 2017, I was struggling more than ever because I had just been diagnosed with depression. That album helped me find myself, I guess (1/3)",🍄,1,,3,[],https://twitter.com/cj_bakalinsky/status/1486935959815872521
Ro Burns,@BurnsRashunda,2022-01-28T04:24:04.000Z,"Ro Burns
@BurnsRashunda
·
2022年1月28日",I hate how positive I can be sometimes like life could be going a mess I will be upset about it for a 2nd then find a positive way to look at it. shocking I was diagnosed with depression though I guess I'm just good at hiding it.,,,,,[],https://twitter.com/BurnsRashunda/status/1486917969464680448
Gingles Lolobridgida,@geezthings,2022-01-28T02:34:45.000Z,"Gingles Lolobridgida
@geezthings
·
2022年1月28日","I was unintentionally diagnosed  with ADD when I was 16. 
My psych said your depression isn’t getting better bc you have ADD & aren’t paying attention during session. 
This was 1994. 
Insurance didn’t fully cover Ritalin. 
I’m OG ADD, I guess",,,,1,['https://pbs.twimg.com/profile_images/1556069993590169602/PKR-bsfd_normal.jpg'],https://twitter.com/geezthings/status/1486890459494506496
haley,@hazymillz,2022-01-30T18:05:15.000Z,"haley
@hazymillz
·
2022年1月31日",Sometimes I remember that my mom knew I was struggling with my medically diagnosed manic depression and did nothing to help me. And then talks about how I was difficult in middle and high school. Like no I just wanted to die 80% of the time.,,1,,,[],https://twitter.com/hazymillz/status/1487849405860491265
Your Sweetest Desire,@Loviiindes,2022-01-30T10:32:50.000Z,"Your Sweetest Desire
@Loviiindes
·
2022年1月30日",I was diagnosed with severe depression at 19. I can’t find away to get out this funk . I’m miserable ,🍭 🍭 🥺,,,,[],https://twitter.com/Loviiindes/status/1487735549708451843
Mel P,@Melllprada,2022-01-30T06:50:29.000Z,"Mel P
@Melllprada
·
2022年1月30日","My mom is diagnosed bipolar and she suffers severely from depression. Growing up, I had no idea and I remember being so fucking mean to her when she didn’t wanna get out of bed to play with me  it makes me so sad that I was so oblivious because when I look back,",✨ 🥺 😔,1,,7,[],https://twitter.com/Melllprada/status/1487679594412969985
; 𝚕𝚎𝚡𝚢,@fairypiII,2022-01-30T05:03:54.000Z,"; 𝚕𝚎𝚡𝚢
@fairypiII
·
2022年1月30日","i've been seeing a psychiatrist and a psychologist for 2 years now, been diagnosed with bpd (+depression, anorexia, anxiety) for a year and a half and ive been on meds as well but i feel like nothing helps i'm still the same mess as i was before getting ""medical"" help",,,,,[],https://twitter.com/fairypiII/status/1487652769376972800
living dead girl,@spookshowbby__,2022-01-30T02:43:40.000Z,"living dead girl
@spookshowbby__
·
2022年1月30日",Not my mom getting diagnosed with depression and being put on meds. The same woman who didn’t believe in depression when I was diagnosed and put on meds and accused me of abusing my meds so she had a reason to take me off them after 3 months lmao,🥴,,,2,[],https://twitter.com/spookshowbby__/status/1487617479014858754
Gabrielle Razo,@gabriellerza__,2022-01-30T02:06:32.000Z,"Gabrielle Razo
@gabriellerza__
·
2022年1月30日","I thought that I would share this since I don’t really see the point in keeping it a secret as I’m open about my depression & anxiety. 
I searched for psychiatric help in the fall after noticing I felt even worse than depressed, & I was diagnosed with PTSD (& major depression).",🫀,1,,7,[],https://twitter.com/gabriellerza__/status/1487608134051024900
quinn,@quinntuominen,2022-01-30T00:16:04.000Z,"quinn
@quinntuominen
·
2022年1月30日",Just got diagnosed with major depression and anxiety after thinking I was Totally Fine With No Problems for basically my whole life so if you need a sign to schedule a psych eval this is your sign,,,,14,[],https://twitter.com/quinntuominen/status/1487580333281271811
azrael,@elevatedmatzo,2022-01-31T23:29:04.000Z,"azrael
@elevatedmatzo
·
2022年2月1日",“ur such a Taurus” I was diagnosed with bipolar depression at 20,,1,,8,[],https://twitter.com/elevatedmatzo/status/1488293282689925120
foo,@LilBettyboobs,2022-01-31T23:17:48.000Z,"foo
@LilBettyboobs
·
2022年2月1日",not knowing what’s wrong with your brain is so hard the last time i got diagnosed with major depression and anxiety was when i was like small af and i think my brain works way much harder than it had to before,🫧 🧸,1,1,11,[],https://twitter.com/LilBettyboobs/status/1488290446304374786
Donziger Class Battleship,@KyleOrkmansen,2022-01-31T23:09:22.000Z,"Donziger Class Battleship
@KyleOrkmansen
·
2022年2月1日","Think it's funny I went in for a battery of psychological tests to see if I had ADHD and while I have ""Severely impaired sustained visual attention"", I was not diagnosed and instead was told I have severe depression",,1,,7,[],https://twitter.com/KyleOrkmansen/status/1488288324343193608
blackgirlintherapy,@blkgrlintherapy,2022-01-31T22:31:26.000Z,"blackgirlintherapy
@blkgrlintherapy
·
2022年2月1日","Looking back,

I had an inkling that I was experiencing depression 4 months prior to being diagnosed, but I wasn’t sure. I thought I was just sad as a result of family issues, and the pandemic. I couldn’t imagine being the “d” word. 

 I figured:

1/",,1,,,[],https://twitter.com/blkgrlintherapy/status/1488278777549492224
Jadyn Muralt,@JadynMuralt,2022-01-31T22:20:00.000Z,"Jadyn Muralt
@JadynMuralt
·
2022年2月1日","lmao getting diagnosed with depression really helps me understand why I was always crying during hs. Not like sobbing, just consistent tears.",,,,1,[],https://twitter.com/JadynMuralt/status/1488275901259255809
"Chris Yandle, Ph.D.",@ChrisYandle,2022-01-31T20:31:22.000Z,"Chris Yandle, Ph.D.
@ChrisYandle
·
2022年2月1日"," age when I was diagnosed with depression

 first time I thought about suicide

 my first mental breakdown

 my first anxiety attack 

That's why I'm raising money to support #mentalhealth and 
@NAMICommunicate
.

PLEASE DONATE: https://namiwalks.org/participant/chrisyandle…

#NAMIWalks",,,,1,['https://pbs.twimg.com/media/FKdRwx_VEAIxYrX?format=jpg&name=small'],https://twitter.com/ChrisYandle/status/1488248564694220800
bika,@tbika_,2022-01-31T16:16:07.000Z,"bika
@tbika_
·
2022年2月1日",So my mom doesn’t know I was diagnosed with an anxiety and depression disorder and today she said she bought her friends anxiety bracelets and I was like where’s mine? And she said you don’t have anxiety  anxiety cured. Thanks mom.,💀 💀 💀,,,7,[],https://twitter.com/tbika_/status/1488184327569608713
john.joe,@joeynudo17,2022-01-31T08:32:24.000Z,"john.joe
@joeynudo17
·
2022年1月31日","When I was diagnosed with depression and my suicidal ideations heightened, my ex dismissed it and even told our common friends that I was just “acting up” and that they should not take it seriously because “I will not do it”. It saddens me that we are still a long way to go …1/2",,1,,,"['https://pbs.twimg.com/profile_images/1484549704608321537/Z7ZRSb1l_normal.jpg', 'https://pbs.twimg.com/media/FKZLvFkXEAMa5zO?format=jpg&name=900x900']",https://twitter.com/joeynudo17/status/1488067627943874562
BobongaxoZulu,@Bobo_TheBrand,2022-01-31T07:02:29.000Z,"BobongaxoZulu
@Bobo_TheBrand
·
2022年1月31日",I was diagnosed with depression but currently doing much better. Never at any point did I feel suicidal even at my worst.,❤,1,,,[],https://twitter.com/Bobo_TheBrand/status/1488045000139100160
CαɾLყყ⁸ ❤︎𝙎𝙏𝘼𝙔 ❤︎,@hanjsng01,2022-01-31T01:26:16.000Z,"CαɾLყყ⁸ ❤︎𝙎𝙏𝘼𝙔 ❤︎
@hanjsng01
·
2022年1月31日","And this is why I love you. 

I was clinically diagnosed w/ anxiety and depression since 2019 and its not something  you can easily deal with as what the majority of people may assume. It's also not a simple ""pagiinarte"". It's literally like having someone control over your —",🌷 🥰 ✨,2,,31,"['https://pbs.twimg.com/profile_images/1605246332595277835/uQYFJgzO_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487722151566352385/pu/img/cdpIw63Kae0LinVF.jpg']",https://twitter.com/hanjsng01/status/1487960390403125253
Dirty Dan,@exec_dysfnction,2022-02-02T15:06:02.000Z,"Dirty Dan
@exec_dysfnction
·
2022年2月2日","So recently, I have been diagnosed with major depression. It was so strange hearing that in my counseling session and having to come to terms with it. Growing up, mental health was never discussed and was taboo. I was almost not allowed to feel at all. 
Now here I am, nearly 30",,1,,,[],https://twitter.com/exec_dysfnction/status/1488891467355541509
6yearsgone,@6yearsgone,2022-02-02T10:52:00.000Z,"6yearsgone
@6yearsgone
·
2022年2月2日","this was the book i first bought when i was first diagnosed in an attempt to understand my illness & what it meant to be being #bipolar
my previous post was taken from this book now it its what... 8th edition i think
#bipolardisorder #bipolarclub #depression #mania #bpd ",🙃,2,3,10,['https://pbs.twimg.com/media/FKlgwOKVEAMLRQk?format=jpg&name=900x900'],https://twitter.com/6yearsgone/status/1488827534812741632
mars*,@OpiumMars,2022-02-02T09:49:10.000Z,"mars*
@OpiumMars
·
2022年2月2日","y’all always dealing with something, “depression”, “not having any parents”. i was diagnosed with “bitchless” when i was born, it’s rough for me too ",💔 💯,,,1,[],https://twitter.com/OpiumMars/status/1488811723926683651
Perfectly_Imperfect,@prfctlyimprfct4,2022-02-03T23:04:55.000Z,"Perfectly_Imperfect
@prfctlyimprfct4
·
2022年2月4日",First time hearing “high functioning depression” but it reads very similar to dysthymia (what I was diagnosed with) - I wonder what’s the difference,🤔,,,,[],https://twitter.com/prfctlyimprfct4/status/1489374367544926210
Vasuki TM,@YmmyMmmy,2022-02-03T17:47:26.000Z,"Vasuki TM
@YmmyMmmy
·
2022年2月4日","Earlier this year, I was diagnosed with depression.  It's real.  Talk to someone.  No shame in getting help.",,,,,"['https://pbs.twimg.com/profile_images/1113055141761073153/9gjeEtmz_normal.png', 'https://pbs.twimg.com/media/FKsI8pnXwAEHhEJ?format=jpg&name=small']",https://twitter.com/YmmyMmmy/status/1489294473343475717
Becca SWIFT CITY 3/18,@Just_Becca,2022-02-03T17:15:28.000Z,"Becca SWIFT CITY 3/18
@Just_Becca
·
2022年2月4日","Today, I was officially diagnosed with ADHD. 

I have spent the majority of my life feeling like I was lazy, not good enough, and just an all out whirlwind of anxiety and depression. 

26 years later and I’m finally. Finally. Getting the help I need.",✨ 🌙,16,1,140,[],https://twitter.com/Just_Becca/status/1489286425220562944
hanie,@0406kmin9yu,2022-02-03T15:08:38.000Z,"hanie
@0406kmin9yu
·
2022年2月3日","sa totoo lang, habang binabasa ko to i kinda feel wonu don sa part na ""damaged goods"" and it makes me thought abt myself... i was diagnosed with major depression back in 2018, and then nagka anxiety and then... naging bipolar 2 disorder +",☕,1,,1,"['https://pbs.twimg.com/profile_images/1579795352240390147/dv0ETjlk_normal.jpg', 'https://pbs.twimg.com/media/EUA0PxCUYAA93b7?format=jpg&name=small', 'https://pbs.twimg.com/media/EUA0PxFVAAEOwkJ?format=jpg&name=small', 'https://pbs.twimg.com/media/EUA0PxJUYAITwHj?format=jpg&name=small', 'https://pbs.twimg.com/media/EUA0PxSU8AAdVP7?format=jpg&name=small']",https://twitter.com/0406kmin9yu/status/1489254510249738249
BLM,@SimplyShonda_,2022-02-03T14:00:35.000Z,"BLM
@SimplyShonda_
·
2022年2月3日","Could be PMDD-Pre Menstrual Dysphoric Disorder 

Its like PMSx10. I was diagnosed after noticing a pattern right before my cycle. My doctor was telling me that a lot of women who’ve had anxiety and depression are more likely to have PMDD.",🖤,1,,,['https://pbs.twimg.com/profile_images/1597258492607348741/rFY_Mxcm_normal.jpg'],https://twitter.com/SimplyShonda_/status/1489237384147640323
libby,@jybbill,2022-02-03T13:53:27.000Z,"libby
@jybbill
·
2022年2月3日",people used to tell me I was too hot to kill myself to the point a doctor told me that and wouldn’t put me on antidepressants  I’ve now be diagnosed with depression three times,🙃 🙃 🙃 🙃,,,1,[],https://twitter.com/jybbill/status/1489235585986437121
Joe Ferris Castle,@JoeCas71,2022-02-03T10:18:40.000Z,"Joe Ferris Castle
@JoeCas71
·
2022年2月3日","I was diagnosed with manic depression (bipolar disorder) when I was 17. I know how important both medicines and talking therapies can be. Support is available. 

One in four of us will experience a mental health problem in any given year. It's #TimeToTalk about #MentalHealth",,,1,24,[],https://twitter.com/JoeCas71/status/1489181536251437059
Hippie Princess,@_Flawed_Beauty_,2022-02-03T05:12:11.000Z,"Hippie Princess
@_Flawed_Beauty_
·
2022年2月3日","#Random I was diagnosed with bipolar disorder recently… I always assumed but never knew. Just laying here thinking. I think about all the years that I suffered. I suffered keeping jobs, I suffered with depression and manic moments. ",👑 🥺,4,,5,[],https://twitter.com/_Flawed_Beauty_/status/1489104406549254152
Juno,@jusst_sway,2022-02-03T03:57:03.000Z,"Juno
@jusst_sway
·
2022年2月3日",i decided to go off antidepressant meds when son was 1yr old. I was diagnosed with postpartum depression  Those meds made me sluggish.. i was at the rock bottom of my life & meds made more lousy .. i decided to quit meds & learn healing. we all have a past & they ain't beautiful!,,1,,21,[],https://twitter.com/jusst_sway/status/1489085497829781508
Michelle Munt,@michelle_munt,2022-02-03T02:55:40.000Z,"Michelle Munt
@michelle_munt
·
2022年2月3日","Suspending my degree for the sake of my #mentalhealth saved my life 
@beyondBPD18
: ""Everyone was telling me uni was the best thing I...& I’d be a fool not to go... So I did. I was diagnosed with depression & anxiety &...was fully in the grips of anorexia.""",,,1,2,['https://pbs.twimg.com/card_img/1636510671826190338/mKy3eSDb?format=png&name=small'],https://twitter.com/michelle_munt/status/1489070051961491457
bart simpson is dead he told me,@randnets,2022-02-04T21:26:31.000Z,"bart simpson is dead he told me
@randnets
·
2022年2月5日","my health insurance is nuts i went to get back on meds and they ran blood tests while i was there and my insurance sent me a letter saying ""we cover vitamin tests but not when used to diagnose DEPRESSION""   iwas not diagnosed in jan for depression CHECK my suicide attempts maam..",,,,1,[],https://twitter.com/randnets/status/1489711992092954631
Jess,@Jessadrille,2022-02-04T20:39:47.000Z,"Jess
@Jessadrille
·
2022年2月5日",My vape is not a depression stick.  I was diagnosed w depression and severe anxiety long before. So jokes on you all!!!!,,,,,[],https://twitter.com/Jessadrille/status/1489700231977578501
Michelle_Pearson1572,@dodgelover2011,2022-02-04T17:03:46.000Z,"Michelle_Pearson1572
@dodgelover2011
·
2022年2月5日","#marcusLovesBobbi

I love my husband of almost 27 years. He is my rock, my soul mate. Even when I was diagnosed with depression & I didnt love myself he was right there, never leaving me. Hes been there through the cancer as well. They says through sickness & health, well he has",❤ ❤,,,1,"['https://pbs.twimg.com/profile_images/1602036255251800064/8TYq4j6v_normal.jpg', 'https://pbs.twimg.com/media/FKw9IArXMAMonWM?format=jpg&name=900x900']",https://twitter.com/dodgelover2011/status/1489645871998382088
hally (aka bird brain),@birdbrainmd3,2022-02-04T01:38:22.000Z,"hally (aka bird brain)
@birdbrainmd3
·
2022年2月4日","I was literally already diagnosed with ADHD but when everything started to get really bad in college, I was told it was anxiety and severe depression. I didn’t know what ADHD was at the time so I didn’t question it. I know better now ",🕰 😂,,,1,['https://pbs.twimg.com/profile_images/1624540696312008705/GzbyW1Aw_normal.jpg'],https://twitter.com/birdbrainmd3/status/1489412986188013571
Andrew Mbaruk,@Lil_Ghostwriter,2022-02-04T00:33:57.000Z,"Andrew Mbaruk
@Lil_Ghostwriter
·
2022年2月4日","I remember when I was diagnosed with dysthymia, and schizophrenics did not exist clearly in my mind -- if you feel you have no reason to understand the weird wacky 1% with schizophrenia, you never will. 
Defining mental illness as 'just our depression & anxiety' is evil, though.",,,,,[],https://twitter.com/Lil_Ghostwriter/status/1489396775320383497
W.Wolff,@cutecumber0202,2022-02-05T21:09:40.000Z,"W.Wolff
@cutecumber0202
·
2022年2月6日",I'm a relatively fast learner. One bad reaction to me and my emotions and I'm just not showing you that shit again. Swear my entire family forgot I was diagnosed with depression because they reacted bad and now I suppress.,,,,,[],https://twitter.com/cutecumber0202/status/1490070143288082433
Guilleeee,@guille_moore09,2022-02-05T18:59:53.000Z,"Guilleeee
@guille_moore09
·
2022年2月6日","I Wana leave one message with you tonight, your life is is always worth living. I was diagnosed with depression and anxiety many years ago, THIS JUST NOT MAKE ME WEEK, THIS JUST NOT MAKE MI BROKEN. There are many people out there who are living the same way and are hurted...",,1,,2,['https://pbs.twimg.com/profile_images/1608485621881868288/_jLj4lvt_normal.jpg'],https://twitter.com/guille_moore09/status/1490037478878679041
The Procrastinating Mum | Lisa,@The_Procras_Mum,2022-02-05T18:25:01.000Z,"The Procrastinating Mum | Lisa
@The_Procras_Mum
·
2022年2月6日",In this post (my first ever post!) I introduce myself and my blog. I also talk about when I was first diagnosed with depression just after getting married and how it affected every day life https://buff.ly/3HqJRxb,,,,2,[],https://twitter.com/The_Procras_Mum/status/1490028705049100292
paige,@telosiee,2022-02-05T17:58:18.000Z,"paige
@telosiee
·
2022年2月6日","a couple of days ago i was diagnosed with hypothyroidism & the diagnosis changed my life lol. i always thought i was super lazy, nothing was helping my depression, constantly feeling physically and emotionally weak - i'm on medicine now & can clean my entire house & i feel GOOD",🍓 😭,3,1,14,[],https://twitter.com/telosiee/status/1490021980673826820
₍ᐢ ›̥̥̥ ‸ ‹̥̥̥ ᐢ₎,@yoon2097,2022-02-05T16:02:48.000Z,"₍ᐢ ›̥̥̥ ‸ ‹̥̥̥ ᐢ₎
@yoon2097
·
2022年2月6日","I appreciate how my dad's trying to help my inner child. Ever since he knew last year that I am diagnosed with depression and anxiety, he's been trying his best to provide me with love and appreciation because he was busy with work when I was growing up,",,1,,,[],https://twitter.com/yoon2097/status/1489992914180915200
Star Boi,@Femme_Queer,2022-02-05T03:59:46.000Z,"Star Boi
@Femme_Queer
·
2022年2月5日","I want to talk about my psychosis too. I was diagnosed with ""slight psychosis"" when I was younger. I do struggle a lot with derealization and depersonalization. It always gets worse when I am having severe depression. I've had hallucinations in the past, but not now though.",,2,,4,[],https://twitter.com/Femme_Queer/status/1489810959115984896
𝕄𝕒𝕞𝕚𝔾𝕚𝕝𝕝 ꨄ,@GillianMariee38,2022-02-06T20:01:15.000Z,"𝕄𝕒𝕞𝕚𝔾𝕚𝕝𝕝 ꨄ
@GillianMariee38
·
2022年2月7日",Was going through my pics and found one from a year ago.. I was unbelievably skinny to the point it was unhealthy. I was going through major depression and had just been diagnosed with a eating disorder.I’ve come a long way with my weight gain since then and I couldn’t be happier,,1,,6,[],https://twitter.com/GillianMariee38/status/1490415312059183114
